,t (sec),PT1 (psi),PT2 (psi),DP (psi),w (RPM),q (GPM),Tm (mNm),Te (mNm),V (V),g (deg),I (A),P_f (W),P_t (W),P_e (W),eff_t (),eff_g ()
85,20.176643,-0.4742,-0.5944,0.12020000000000003,0.0,0.0,388.692,11.308920799999946,0.2167,0.0,0.14129999999999998,-0.0,0.0,0.030619709999999998,0.0,0.0
86,20.402125,-0.4631,-0.6025,0.13940000000000002,0.0,0.0,388.4989,11.332228799999946,0.2116,0.0,0.14179999999999998,-0.0,0.0,0.030004879999999998,0.0,0.0
87,20.627336,-0.4651,-0.5984,0.13330000000000003,0.0,0.0,388.5954,11.625909599999947,0.21700000000000003,0.0,0.1481,-0.0,0.0,0.032137700000000005,0.0,0.0
88,20.852758,-0.4722,-0.5954,0.12320000000000003,0.0,0.0,388.8207,11.197042399999946,0.2099,0.0,0.1389,-0.0,0.0,0.029155109999999998,0.0,0.0
89,21.078814,-0.4591,-0.6004,0.14130000000000004,0.0,0.0,388.4023,11.402152799999946,0.21330000000000002,0.0,0.14329999999999998,-0.0,0.0,0.03056589,0.0,0.0
90,21.307604,-0.4661,-0.5934,0.12730000000000002,0.0,0.0,388.5632,11.220350399999946,0.20950000000000002,0.0,0.1394,-0.0,0.0,0.029204300000000002,0.0,0.0
91,21.528796,-0.4692,-0.5954,0.12620000000000003,0.0,0.0,388.6759,11.061855999999946,0.2116,0.0,0.136,-0.0,0.0,0.028777600000000004,0.0,0.0
92,21.758133,-0.4661,-0.5954,0.12930000000000003,0.0,0.0,388.5149,11.332228799999946,0.21380000000000002,0.0,0.14179999999999998,-0.0,0.0,0.030316839999999998,0.0,0.0
93,21.983461,-0.4631,-0.5984,0.13530000000000003,0.0,0.0,388.7402,11.150426399999946,0.2111,0.0,0.1379,-0.0,0.0,0.02911069,0.0,0.0
94,22.209369,-0.4601,-0.5994,0.13930000000000003,0.0,0.0,388.4184,11.579293599999946,0.21380000000000002,0.0,0.1471,-0.0,0.0,0.03144998,0.0,0.0
