,t (sec),PT1 (psi),PT2 (psi),DP (psi),w (RPM),q (GPM),Tm (mNm),Te (mNm),V (V),dt (sec),DP_ref (psi),w_ref (RPM),PT2_ref (psi),q_pred (GPM),w_pred (RPM),g_des (deg),I_des (A),g (deg),I (A),P_f (W),P_t (W),P_e (W),eff_t (),eff_g (),eff (),V_measured (V),PT1_measured (psi),PT2_measured (psi),g_measured (deg),I_measured (A),q_measured (GPM),w_measured (RPM)
11,3.752877,41.6367,35.4918,6.1449,3348.8181,25.4724,59.96670159999996,59.96670159999996,12.8782,0.109,6.294600000000003,3290.7219,35.2688,26.836873941607028,3348.884819673216,0.0,1.0246,0.0,1.0651,62.64681878810269,21.02956732860842,13.71657082,0.33568452054587267,0.6522516895219289,0.2189507956724041,13.078199999999999,41.6367,35.4918,0.0,1.1651,25.4724,3348.8181
12,4.024284,41.7033,35.5285,6.174799999999998,3343.4548,25.4368,59.84549999999996,59.84549999999996,12.8909,0.126,6.294600000000003,3290.7219,35.2688,26.836873941607028,3348.884819673216,0.0,1.0246,0.0,1.0625,62.89010162526066,20.953451619494196,13.69658125,0.33317566799857035,0.6536670663489773,0.2177859614794863,13.0909,41.7033,35.5285,0.0,1.1625,25.4368,3343.4548
13,4.232108,41.4736,35.358,6.115600000000001,3343.4548,25.4368,56.24674479999996,56.24674479999996,12.9503,0.109,6.294600000000003,3290.7219,35.2688,26.836873941607028,3348.884819673216,0.0,1.0246,0.0,0.9853,62.2350655549881,19.693434693015124,12.75993059,0.31643631315234805,0.6479281440187626,0.20502799308094083,13.1503,41.4736,35.358,0.0,1.0853,25.4368,3343.4548
14,4.462592,41.5494,35.5431,6.006299999999996,3349.2016,25.603,59.160244799999965,59.160244799999965,12.8853,0.121,6.294600000000003,3290.7219,35.2688,26.904744516260948,3357.91357554367,0.0,1.0246,0.0,1.0478,61.42441517462452,20.749128958327855,13.501217340000002,0.3377993734142979,0.6506883911664717,0.2198021308239917,13.0853,41.5494,35.5431,0.0,1.1478000000000002,25.603,3349.2016
15,4.722251,41.495,35.3152,6.1798,3349.2016,25.603,61.85464959999996,61.85464959999996,12.8965,0.11,6.294600000000003,3290.7219,35.2688,26.904744516260948,3357.91357554367,0.0,1.0246,0.0,1.1056,63.35670100364518,21.694131009116152,14.258370399999999,0.3424125730263007,0.6572455192608752,0.22504912936012333,13.096499999999999,41.495,35.3152,0.0,1.2056,25.603,3349.2016
16,4.93666,41.6037,35.4344,6.169300000000007,3351.8564,25.6253,60.97826879999996,60.97826879999996,12.8935,0.122,6.294600000000003,3290.7219,35.2688,26.904744516260948,3357.91357554367,0.0,1.0246,0.0,1.0868,63.29484282160064,21.403712668712192,14.0126558,0.3381588722645148,0.6546834195024309,0.2213870068292183,13.093499999999999,41.6037,35.4344,0.0,1.1868,25.6253,3351.8564
17,5.182261,41.5506,35.4014,6.1492,3351.8564,25.6253,56.79681359999996,56.79681359999996,12.8969,0.109,6.294600000000003,3290.7219,35.2688,26.854715599426523,3347.1309185589616,0.0,1.0246,0.0,0.9971,63.07079225352313,19.935998556797415,12.85949899,0.3160892363086464,0.6450391212340554,0.20388992322007293,13.0969,41.5506,35.4014,0.0,1.0971,25.6253,3351.8564
18,5.427066,41.5622,35.5615,6.000699999999995,3348.6374,25.6616,62.13900719999996,62.13900719999996,12.8826,0.122,6.294600000000003,3290.7219,35.2688,26.854715599426523,3347.1309185589616,0.0,1.0246,0.0,1.1117,61.50249255090323,21.790191707594538,14.32158642,0.3542977008543132,0.657249216169516,0.23286188617715903,13.0826,41.5622,35.5615,0.0,1.2117,25.6616,3348.6374
19,5.658469,41.4284,35.3012,6.127200000000002,3348.6374,25.6616,58.64280719999996,58.64280719999996,12.9544,0.108,6.294600000000003,3290.7219,35.2688,26.854715599426523,3347.1309185589616,0.0,1.0246,0.0,1.0367,62.91455950694253,20.564184539457933,13.42982648,0.32685891311356485,0.6530687591443879,0.2134613448023591,13.154399999999999,41.4284,35.3012,0.0,1.1367,25.6616,3348.6374
20,5.886784,41.5207,35.4637,6.056999999999995,3347.2275,25.6538,58.176647199999955,58.176647199999955,12.9455,0.122,6.294600000000003,3290.7219,35.2688,26.82258325634271,3355.0041717543913,0.0,1.0246,0.0,1.0267,62.11206098532076,20.39212746188362,13.291144849999998,0.32831187918080823,0.6517782352451172,0.21398653722247535,13.145499999999998,41.5207,35.4637,0.0,1.1267,25.6538,3347.2275
21,6.144236,41.6465,35.5523,6.094200000000001,3347.2275,25.6538,56.49380959999996,56.49380959999996,12.8893,0.109,6.294600000000003,3290.7219,35.2688,26.82258325634271,3355.0041717543913,0.0,1.0246,0.0,0.9906,62.527182916448005,19.802257806472298,12.76814058,0.3166983843320285,0.6447820599440321,0.20420143663055215,13.0893,41.6465,35.5523,0.0,1.0906,25.6538,3347.2275
22,6.36196,41.6086,35.5114,6.097200000000001,3341.2065,25.5274,57.12312559999996,57.12312559999996,12.8531,0.124,6.294600000000003,3290.7219,35.2688,26.82258325634271,3355.0041717543913,0.0,1.0246,0.0,1.0041,62.25241502747002,19.98682904314455,12.90579771,0.32106110316081704,0.6457151197991894,0.20731400869034688,13.053099999999999,41.6086,35.5114,0.0,1.1041,25.5274,3341.2065
23,6.607729,41.5549,35.658,5.896900000000002,3341.2065,25.5274,58.99708879999996,58.99708879999996,12.9023,0.108,6.294600000000003,3290.7219,35.2688,27.01401360504559,3368.1574792971187,0.0,1.0246,0.0,1.0443,60.028242017230966,20.642510638262728,13.47387189,0.3438799795659074,0.6527244735930997,0.22445887864136277,13.1023,41.5549,35.658,0.0,1.1443,25.5274,3341.2065
24,6.852787,41.5475,35.4063,6.141199999999998,3347.0866,25.5761,58.48897439999996,58.48897439999996,12.95,0.123,6.294600000000003,3290.7219,35.2688,27.01401360504559,3368.1574792971187,0.0,1.0246,0.0,1.0334,62.8606946073924,20.50074164994155,13.382530000000001,0.3261297346136972,0.6527827250600057,0.2128918568842257,13.149999999999999,41.5475,35.4063,0.0,1.1334000000000002,25.5761,3347.0866
