,Time (sec),DP1 (psi),PT1 (psi),PT2 (psi),Torque (mNm),V (V),I (A),Speed (RPM),Flow Rate (GPM),GV Angle (deg)
286,146.549,30.0,46.8308,29.2022,153.2747,17.2318,2.8552,4800.0,26.7531,25.0
287,147.025,30.0,46.9127,29.28,150.8042,16.6743,3.0632,4800.0,26.7531,25.0
288,147.502,30.0,46.9808,29.591,152.8481,17.5641,3.2335,4800.0,26.7531,25.0
289,147.979,30.0,46.9697,29.1467,163.3342,17.4361,3.0658,4650.0,26.7531,25.0
290,148.455,30.0,46.9975,29.2633,152.0484,17.4804,2.8366,4650.0,25.5371,25.0
291,148.931,30.0,46.9419,29.741,152.2261,17.1643,2.8499,4800.0,25.5371,25.0
292,149.408,30.0,46.8919,29.7465,147.6703,16.9167,3.2845,4800.0,26.7531,25.0
293,149.884,30.0,46.5809,29.1522,139.7849,17.7021,3.1698,4800.0,26.7531,25.0
294,150.362,30.0,47.053,29.7687,151.1597,17.0536,2.8286,4800.0,26.7531,25.0
295,150.839,30.0,46.6975,28.9023,159.3353,17.4172,3.0978,4800.0,26.7531,25.0
296,151.315,30.0,46.6531,29.3799,146.8825,17.3933,3.0818,4800.0,26.7531,25.0
297,151.791,30.0,46.8475,29.2966,150.6265,17.2791,2.5429,4800.0,26.7531,25.0
298,152.267,30.0,46.903,29.3411,139.9804,17.3112,3.2391,4800.0,26.7531,25.0
299,152.743,30.0,47.0197,29.641,143.3396,17.0055,3.1032,4800.0,27.3612,25.0
300,153.221,30.0,46.9641,28.9801,159.0687,17.3183,2.8446,4800.0,26.7531,25.0
301,153.698,30.0,46.953,29.6465,154.0923,16.8915,3.1264,4800.0,26.7531,25.0
302,154.174,30.0,47.1752,29.7632,149.1158,17.0424,2.9912,4800.0,26.7531,25.0
303,154.65,30.0,47.1252,29.23,148.6715,17.0625,3.1001,4800.0,26.7531,25.0
304,155.126,30.0,46.7531,29.1689,140.407,17.4589,3.1032,4800.0,26.7531,25.0
305,155.603,30.0,46.9475,29.1411,151.5151,16.8941,2.9725,4800.0,27.9692,25.0
306,156.08,30.0,46.9475,29.5632,155.0698,17.1106,2.9832,4800.0,26.7531,25.0
307,156.557,30.0,46.8697,29.5466,148.316,17.4716,2.9006,4650.0,26.7531,25.0
308,157.033,30.0,46.9586,29.5299,156.9359,17.5653,2.8259,4650.0,26.7531,25.0
309,157.509,30.0,46.8086,28.9689,150.982,17.482,2.8817,4800.0,26.7531,25.0
310,157.985,30.0,46.7031,29.23,152.7592,17.4716,2.9405,4800.0,26.7531,25.0
311,158.462,30.0,46.9325,29.4577,158.8021,16.7233,3.0472,4800.0,27.3612,25.0
312,158.939,30.0,46.6809,29.1633,142.0066,16.7021,3.3431,4800.0,26.7531,25.0
313,159.416,30.0,46.8586,29.2133,139.5184,17.3867,3.1298,4800.0,26.7531,25.0
314,159.892,30.0,47.2418,29.7854,148.7603,16.8117,3.0952,4800.0,26.7531,25.0
315,160.368,30.0,46.5143,28.8912,150.1822,17.3576,3.1698,4800.0,26.7531,25.0
316,160.845,30.0,46.5309,29.2766,160.846,17.0875,2.7459,4950.0,26.7531,25.0
317,161.321,30.0,46.9166,29.441,150.7154,17.3589,3.2791,4800.0,26.7531,25.0
318,161.798,30.0,46.7975,29.4799,150.1822,17.0105,3.1325,4800.0,26.7531,25.0
319,162.275,30.0,46.8475,29.3466,152.8327,16.7061,3.3324,4800.0,26.7531,25.0
320,162.751,30.0,46.8308,29.3633,138.0965,17.4906,3.2231,4800.0,26.7531,25.0
321,163.227,30.0,46.7198,29.4966,139.3174,17.3748,3.0872,4800.0,27.9692,25.0
322,163.704,30.0,47.1085,29.1789,147.0719,16.9405,3.3858,4950.0,26.7531,25.0
323,164.18,30.0,46.792,29.3355,139.6961,17.5456,3.2631,4650.0,26.7531,25.0
324,164.657,30.0,47.1252,29.4521,149.4713,16.8294,3.0552,4800.0,26.7531,25.0
325,165.134,30.0,46.8808,29.23,158.18,16.9789,3.4417,4800.0,26.7531,25.0
326,165.61,30.0,46.3976,29.4022,147.7828,17.5602,3.1645,4800.0,26.1451,25.0
327,166.086,30.0,46.8475,29.6077,156.1477,17.4238,2.9112,4800.0,26.7531,25.0
328,166.563,30.0,46.742,29.3092,152.5815,17.4185,3.1192,4800.0,26.7531,25.0
329,167.04,30.0,46.9975,29.5021,145.9166,17.2537,2.9779,4800.0,27.3612,25.0
330,167.517,30.0,46.8031,29.4633,144.5836,17.5552,3.0898,4800.0,26.7531,25.0
331,167.994,30.0,46.8642,29.7632,142.0954,17.1131,3.3324,4650.0,26.7531,25.0
332,168.47,30.0,46.7253,29.4855,143.0575,17.5774,2.8526,4800.0,27.3612,25.0
333,168.946,30.0,47.253,29.3688,154.892,17.0294,3.4524,4800.0,26.7531,25.0
334,169.422,30.0,46.5254,29.2603,151.8706,17.3165,3.2845,4800.0,26.7531,25.0
335,169.899,30.0,46.6975,29.2689,151.8126,17.3192,2.8446,4800.0,26.7531,25.0
336,170.376,30.0,47.0919,29.1356,145.8278,16.8372,2.9351,4800.0,26.7531,25.0
337,170.853,30.0,46.9086,29.3355,139.2518,17.1765,3.1378,4800.0,26.7531,25.0
338,171.329,30.0,46.9975,29.9187,150.6265,17.122,3.1752,4800.0,26.7531,25.0
339,171.805,30.0,46.7198,29.1911,151.0708,17.2275,3.2125,4800.0,26.7531,25.0
340,172.281,30.0,46.9419,29.2911,155.5141,17.0701,3.0339,4950.0,26.7531,25.0
341,172.759,30.0,47.0308,29.6077,153.8256,16.7882,3.1009,4800.0,26.7531,25.0
342,173.236,30.0,46.9919,29.7298,142.9841,17.0055,3.2258,4800.0,26.7531,25.0
343,173.712,30.0,46.8753,29.0411,143.0729,17.2968,3.2605,4800.0,27.3612,25.0
344,174.188,30.0,46.9197,29.4521,147.0719,17.0207,2.9299,4800.0,26.1451,25.0
345,174.664,30.0,47.003,29.7354,146.0055,17.1071,3.2925,4800.0,26.7531,25.0
346,175.14,30.0,47.3918,29.6688,161.7346,17.1682,3.2386,4950.0,26.7531,25.0
347,175.619,30.0,46.9475,29.2466,145.5612,17.0726,3.3884,4950.0,26.7531,25.0
348,176.096,30.0,46.8919,29.6188,150.8931,17.5792,3.0872,4800.0,26.7531,25.0
349,176.572,30.0,47.0808,29.5188,153.9145,17.1385,3.1325,4800.0,26.1451,25.0
350,177.048,30.0,46.903,29.2522,139.7849,17.2588,3.1485,4800.0,26.7531,25.0
351,177.525,30.0,47.0419,29.2633,149.2343,17.2795,3.3191,4800.0,26.7531,25.0
352,178.001,30.0,47.1734,29.5743,156.7582,17.2755,2.7566,4950.0,26.7531,25.0
353,178.478,30.0,46.7586,29.4133,145.028,16.8968,3.2335,4800.0,26.7531,25.0
354,178.955,30.0,46.6309,29.4244,147.1607,17.5324,2.9725,4800.0,26.1451,25.0
355,179.431,30.0,47.2752,29.5188,150.5376,16.9004,2.9965,4800.0,26.1451,25.0
356,179.907,30.0,47.003,29.3855,150.0933,17.312,3.4151,4950.0,26.7531,25.0
357,180.384,30.0,46.7253,29.5466,157.7061,17.4807,3.1858,4800.0,26.7531,25.0
358,180.86,30.0,47.0641,29.3744,146.8053,17.0967,3.2309,4800.0,26.7531,25.0
359,181.338,30.0,46.742,29.0911,139.9124,17.3139,3.2738,4800.0,26.7531,25.0
360,181.815,30.0,46.8864,29.1078,148.4049,16.8636,2.9699,4800.0,26.1451,25.0
361,182.291,30.0,46.9253,29.2689,145.1168,17.2791,3.0925,4800.0,26.1451,25.0
362,182.767,30.0,46.9586,29.5188,149.8267,17.2212,2.7566,4800.0,26.7531,25.0
363,183.243,30.0,46.6476,29.5466,152.1016,17.4039,3.0205,4800.0,26.7531,25.0
364,183.719,30.0,46.7031,29.3855,147.2226,17.208,2.9405,4800.0,26.7531,25.0
365,184.197,30.0,46.8364,29.4077,152.4927,17.1511,3.2605,4800.0,26.7531,25.0
366,184.674,30.0,47.0197,29.2078,140.1404,17.5615,3.1698,4800.0,26.7531,25.0
367,185.15,30.0,46.9975,29.3466,150.0933,17.7813,2.9963,4800.0,26.1451,25.0
368,185.626,30.0,47.003,29.7521,149.3824,17.0491,3.2454,4800.0,26.7531,25.0
369,186.102,30.0,46.9919,29.4577,144.5836,16.951,3.1165,4800.0,26.7531,25.0
370,186.579,30.0,46.7864,29.391,158.7132,17.196,2.7886,4800.0,26.7531,25.0
371,187.056,30.0,46.9475,29.8132,155.2475,16.7697,2.9377,4800.0,26.7531,25.0
372,187.533,30.0,46.7475,29.3022,147.1607,16.8372,3.0907,4800.0,26.7531,25.0
373,188.009,30.0,46.9253,29.5854,148.5826,17.5906,2.8819,4800.0,26.7531,25.0
374,188.485,30.0,46.6864,29.4188,140.5075,16.9736,3.0708,4800.0,26.7531,25.0
375,188.961,30.0,47.0863,29.5965,145.9166,17.4551,3.3831,4800.0,26.7531,25.0
376,189.438,30.0,47.0197,29.5355,158.1027,17.4225,3.0792,4800.0,27.3612,25.0
377,189.915,30.0,46.7198,29.3133,144.9391,17.2487,3.2285,4800.0,26.7531,25.0
378,190.392,30.0,46.8642,29.6188,143.8728,17.5032,3.0898,4650.0,26.7531,25.0
379,190.868,30.0,46.5587,29.2189,140.3181,17.208,3.2309,4800.0,26.7531,25.0
380,191.344,30.0,46.953,29.3244,145.7776,17.0689,3.1058,4800.0,26.7531,25.0
381,191.821,30.0,47.1197,30.0016,155.5141,17.5482,2.9912,4800.0,26.7531,25.0
382,192.297,30.0,47.0335,29.3855,145.2057,17.1166,2.9859,4800.0,26.7531,25.0
383,192.774,30.0,46.8308,29.2578,143.4284,17.5488,3.2338,4650.0,26.7531,25.0
384,193.251,30.0,46.692,29.6354,148.316,17.1271,3.0712,4800.0,26.7531,25.0
385,193.727,30.0,46.6087,29.1133,142.7175,16.6889,3.0285,4800.0,26.7531,25.0
386,194.203,30.0,46.6309,29.0911,153.9145,17.1258,2.9219,4800.0,25.5371,25.0
387,194.68,30.0,46.7198,29.1056,145.2057,17.1947,3.2131,4800.0,27.3612,25.0
388,195.156,30.0,46.6198,29.2244,153.9145,17.2609,3.0818,4800.0,26.7531,25.0
389,195.633,30.0,46.6365,29.2411,158.6244,17.1815,3.0728,4650.0,26.7531,30.0
390,198.43,30.0,47.9916,29.2133,157.9134,18.0421,3.0685,4950.0,26.7531,30.0
391,198.907,30.0,48.3952,29.2855,143.0729,17.6303,3.1752,4950.0,26.7531,30.0
392,199.385,30.0,48.075,29.3633,147.3385,17.9452,3.4124,4950.0,27.3612,30.0
393,199.862,30.0,48.2027,29.4633,157.5928,17.4807,2.8606,4950.0,26.7531,30.0
394,200.338,30.0,47.975,28.9245,140.0515,18.0934,3.4204,4950.0,26.7531,30.0
395,200.814,30.0,47.6029,28.9801,143.6061,18.1631,2.832,4950.0,26.7531,30.0
396,201.29,30.0,47.8583,29.2522,143.6298,17.9772,2.9965,4950.0,26.1451,30.0
397,201.766,30.0,47.9961,29.441,149.3824,17.6965,3.1858,4950.0,26.7531,30.0
398,202.243,30.0,48.0028,29.3188,157.8246,18.0474,3.0983,4950.0,26.1451,30.0
399,202.72,30.0,48.2971,29.1022,142.4509,18.0162,3.2178,5100.0,26.1451,30.0
400,203.196,30.0,47.9472,29.1189,143.2507,18.1517,2.9779,4950.0,26.1451,30.0
401,203.672,30.0,47.7806,28.8412,160.2239,18.0766,2.9326,5100.0,26.1451,30.0
402,204.149,30.0,48.1416,28.9301,150.277,18.5466,2.9645,4950.0,26.1451,30.0
403,204.625,30.0,48.045,29.2355,144.7614,18.2222,2.9965,4950.0,26.7531,30.0
404,205.102,30.0,48.2638,29.1578,150.4488,17.915,2.7183,4950.0,26.7531,30.0
405,205.579,30.0,48.2527,29.18,149.649,18.2011,3.1725,5100.0,26.1451,30.0
406,206.055,30.0,48.1472,28.8023,160.846,18.6342,3.0872,5100.0,26.1451,30.0
407,206.531,30.0,48.0361,29.1689,153.1147,18.2315,3.1885,5100.0,26.1451,30.0
408,207.008,30.0,48.2916,28.8801,148.1916,18.1401,2.9112,5100.0,27.3612,30.0
409,207.484,30.0,47.9028,29.0467,147.6051,18.0428,3.5324,5100.0,27.3612,30.0
410,207.962,30.0,48.436,29.2022,138.5408,17.96,3.1621,5100.0,26.7531,30.0
411,208.439,30.0,48.5304,29.0189,143.5173,17.8197,3.1213,4950.0,26.7531,30.0
412,208.915,30.0,48.2916,28.9689,139.2324,17.9494,3.3458,4950.0,26.1451,30.0
413,209.391,30.0,48.286,29.3577,136.6824,18.2156,3.3641,4950.0,26.7531,30.0
414,209.867,30.0,48.3582,29.08,159.5308,18.258,3.1352,5100.0,26.7531,30.0
415,210.343,30.0,48.3915,29.2411,154.892,17.9452,3.2951,5100.0,26.7531,30.0
416,210.821,30.0,47.8028,28.8967,158.2689,18.1783,3.1725,4950.0,26.7531,30.0
417,211.298,30.0,47.6862,28.6524,156.6693,18.1124,3.1565,4950.0,26.7531,30.0
418,211.774,30.0,48.0361,29.2133,134.9862,18.2143,3.1965,4950.0,26.7531,30.0
419,212.25,30.0,48.1194,29.0689,156.1361,18.3683,3.1672,5100.0,26.7531,30.0
420,212.726,30.0,47.8417,29.2244,149.3824,18.3556,3.3138,4950.0,26.7531,30.0
421,213.203,30.0,48.186,29.441,140.6736,18.2858,3.1352,4950.0,26.1451,30.0
422,213.68,30.0,48.2249,29.2466,144.7614,17.987,3.3964,4950.0,26.1451,30.0
423,214.157,30.0,48.3638,29.1467,140.5847,18.3321,3.0218,4950.0,26.7531,30.0
424,214.633,30.0,48.0028,28.7079,158.3578,18.5651,2.9989,5100.0,26.7531,30.0
425,215.109,30.0,47.7861,29.1022,152.4038,18.1276,3.0415,4950.0,26.7531,30.0
426,215.585,30.0,48.286,29.28,138.3631,18.2416,3.0365,4950.0,26.7531,30.0
427,216.062,30.0,47.8472,28.8301,153.4702,18.3109,3.5511,5100.0,26.7531,30.0
428,216.539,30.0,47.8639,28.6301,153.6479,18.1213,3.3911,4950.0,26.7531,30.0
429,217.016,30.0,48.0305,28.9134,141.3845,18.1795,3.2711,5100.0,26.7531,30.0
430,217.492,30.0,48.3804,29.2189,148.0726,18.1401,3.1645,4950.0,26.1451,30.0
431,217.968,30.0,48.2027,29.1522,150.7154,18.593,3.1238,5100.0,26.7531,30.0
432,218.445,30.0,48.0638,29.1544,158.0912,18.3295,2.7006,5100.0,26.7531,30.0
433,218.921,30.0,48.1438,29.2744,156.1361,18.0077,3.0605,4950.0,26.7531,30.0
434,219.398,30.0,48.1638,29.1856,149.7378,18.1998,3.1458,4950.0,26.7531,30.0
435,219.875,30.0,48.3638,29.591,158.8021,18.5962,2.7459,4950.0,26.1451,30.0
436,220.351,30.0,47.7584,29.0578,142.0066,18.4974,3.1725,5100.0,26.1451,30.0
437,220.827,30.0,47.8695,28.8356,143.4284,17.8313,2.8792,4950.0,26.7531,30.0
438,221.304,30.0,48.236,29.1137,161.3792,18.1878,3.1672,5100.0,26.7531,30.0
439,221.78,30.0,48.4732,29.5021,150.8931,18.4221,3.4631,4950.0,26.1451,30.0
440,222.257,30.0,48.2638,28.9801,152.937,18.4151,3.1165,4950.0,26.1451,30.0
441,222.734,30.0,48.0416,28.819,151.4263,18.5114,3.0419,4950.0,26.7531,30.0
442,223.21,30.0,48.2916,29.2244,139.1629,18.2175,3.1245,5100.0,26.7531,30.0
443,223.686,30.0,48.1972,29.2633,142.2732,17.8123,2.9512,5100.0,26.7531,30.0
444,224.163,30.0,48.4304,29.3581,141.1179,17.8501,2.9632,4950.0,26.7531,30.0
445,224.64,30.0,48.2694,29.2022,145.028,17.8693,3.0125,4950.0,26.7531,30.0
446,225.117,30.0,48.1027,28.719,145.1825,17.768,3.1778,4950.0,26.1451,30.0
447,225.594,30.0,48.1416,29.5299,140.0515,17.8148,3.2738,4950.0,25.5371,30.0
448,226.07,30.0,48.1083,28.9856,151.3374,18.4493,3.0818,4950.0,26.1451,30.0
449,226.546,30.0,48.2916,29.3411,150.3599,18.2276,3.2418,5100.0,26.1451,30.0
450,227.022,30.0,47.9472,28.9427,158.5355,18.5479,3.2615,4950.0,26.7531,30.0
451,227.499,30.0,48.0805,28.8967,153.2924,18.0732,3.1805,5100.0,26.7531,30.0
452,227.976,30.0,47.4751,28.8412,137.2079,18.0037,3.1493,4950.0,26.7531,30.0
453,228.453,30.0,47.7528,28.7745,150.8042,18.4354,2.9645,4950.0,26.1451,30.0
454,228.929,30.0,48.0305,29.33,159.7796,17.7945,2.9166,4950.0,26.7531,30.0
455,229.405,30.0,48.1305,29.491,137.119,17.8081,3.2151,4950.0,26.1451,30.0
456,229.881,30.0,48.2305,28.919,156.0473,18.2201,3.1325,5100.0,26.7531,30.0
457,230.359,30.0,48.3527,28.9078,155.1586,17.7755,3.1245,4950.0,26.7531,30.0
458,230.836,30.0,48.4249,29.0745,159.0687,18.3581,3.3404,4950.0,26.7531,30.0
459,231.312,30.0,48.0472,29.1189,154.4477,18.2606,3.1005,4950.0,26.7531,30.0
460,231.788,30.0,48.2471,29.3744,141.1179,18.1097,3.2947,5100.0,26.1451,30.0
461,232.264,30.0,48.4415,29.3522,144.4059,17.9246,2.9939,4950.0,25.5371,30.0
462,232.74,30.0,48.236,29.6188,143.4284,17.7866,3.1832,4950.0,26.7531,30.0
463,233.219,30.0,48.0028,29.0523,141.6975,17.8303,3.1272,4950.0,26.7531,30.0
464,233.696,30.0,48.1972,29.2578,151.5151,18.4129,3.0116,4950.0,25.5371,30.0
465,234.172,30.0,48.1972,28.8967,147.6939,18.3467,3.2098,5100.0,26.7531,30.0
466,234.648,30.0,48.1916,29.0023,158.0023,18.096,3.0445,5100.0,26.1451,30.0
467,235.125,30.0,48.2138,29.1911,161.6162,18.0355,3.3911,4950.0,26.1451,30.0
468,235.601,30.0,48.0205,29.3522,145.65,18.0911,3.0339,5100.0,26.1451,30.0
469,236.078,30.0,47.9861,29.1911,140.7625,18.0618,2.8339,4950.0,27.3612,30.0
470,236.555,30.0,48.0361,29.0745,151.3374,18.1909,3.1378,5100.0,26.7531,30.0
471,237.031,30.0,47.9583,28.9856,151.9595,18.4151,3.3111,4950.0,26.7531,30.0
472,237.507,30.0,47.9639,29.2411,145.7389,17.7522,2.8254,4950.0,26.7531,30.0
473,237.984,30.0,47.8361,28.7246,152.8836,17.7124,3.1405,5100.0,26.7531,30.0
474,238.46,30.0,47.5307,28.919,150.8931,18.4822,3.1112,4950.0,26.7531,30.0
475,238.938,30.0,47.8084,28.9578,145.1168,17.5982,3.1245,4950.0,26.7531,30.0
476,239.415,30.0,47.8806,28.6801,150.6265,18.272,3.2045,5100.0,26.1451,30.0
477,239.891,30.0,48.025,29.3522,150.5376,18.0238,3.4284,5100.0,25.5371,30.0
478,240.367,30.0,47.9305,29.4355,143.5675,17.6065,3.2635,4950.0,26.1451,30.0
479,240.843,30.0,48.1472,29.3133,158.6184,18.1587,3.575,5100.0,26.1451,30.0
480,241.319,30.0,48.3416,29.2411,161.8235,18.4759,3.1885,4950.0,26.7531,30.0
481,241.797,30.0,47.6806,29.3522,148.316,18.6393,3.1245,4950.0,26.7531,30.0
482,242.274,30.0,47.6751,28.9578,137.0301,18.215,3.4178,4950.0,26.7531,30.0
483,242.75,30.0,47.9361,28.9689,154.0923,18.2707,3.1538,5100.0,26.7531,30.0
484,243.226,30.0,48.0638,28.8912,149.1158,18.4012,3.0121,5100.0,26.7531,30.0
485,243.702,30.0,47.9028,29.0467,149.4713,17.6634,3.083,4950.0,26.1451,30.0
486,244.179,30.0,47.8994,29.1245,153.4702,18.1732,3.1911,4950.0,26.7531,30.0
487,244.656,30.0,47.9472,29.1189,146.5387,18.1097,3.2233,5100.0,26.7531,30.0
488,245.133,30.0,47.925,29.18,147.7828,17.9072,2.7833,4950.0,26.7531,30.0
489,245.609,30.0,48.0305,29.2855,153.9145,17.6501,3.2071,4950.0,26.7531,30.0
