,t (sec),PT1 (psi),PT2 (psi),DP (psi),w (RPM),q (GPM),Tm (mNm),Te (mNm),V (V),dt (sec),DP_ref (psi),w_ref (RPM),PT2_ref (psi),q_pred (GPM),w_pred (RPM),g_des (deg),I_des (A),g (deg),I (A),P_f (W),P_t (W),P_e (W),eff_t (),eff_g (),V_measured (V),PT1_measured (psi),PT2_measured (psi),g_measured (deg),I_measured (A),q_measured (GPM)
14,4.51229,41.6208,35.2871,6.3337,3570.4873,25.8032,56.05561919999996,56.05561919999996,14.0826,0.119,6.1492,3442.3508,35.0159,26.622045944261824,3594.247923982161,0.0,1.0378,0.0,0.9812,65.57951336834851,20.959227145814825,13.817847119999998,0.31960022374808666,0.6592727405389645,14.282599999999999,41.6208,35.2871,0.0,1.1512,25.8032
15,4.750044,41.5078,35.0886,6.419200000000004,3570.4873,25.8032,57.65454799999996,57.65454799999996,14.1576,0.11,6.1492,3442.3508,35.0159,26.65663056080094,3608.5994864294403,0.0,1.0378,0.0,1.0155,66.53918071272594,21.557067511998582,14.377042800000002,0.323975547656175,0.6669294324006637,14.3576,41.5078,35.0886,0.0,1.1855,25.8032
16,4.981718,41.5451,35.2157,6.3294,3575.1679,25.9978,55.74329199999996,55.74329199999996,14.1265,0.115,6.1492,3442.3508,35.0159,26.691410853189293,3610.7432384614735,0.0,1.0378,0.0,0.9745,66.02546643687779,20.869770478521747,13.76627425,0.31608667995513273,0.659627486759744,14.3265,41.5451,35.2157,0.0,1.1445,25.9978
17,5.219923,41.5964,35.1375,6.4589,3575.1679,25.9978,57.00192399999996,57.00192399999996,14.1736,0.11,6.1492,3442.3508,35.0159,26.72486347218075,3612.676113174554,0.0,1.0378,0.0,1.0015,67.48995977470591,21.340990602315706,14.194860400000001,0.31620985808194163,0.6651453376517452,14.3736,41.5964,35.1375,0.0,1.1715,25.9978
18,5.449557,41.4174,35.1411,6.276299999999999,3579.2504,25.5736,52.992947999999956,52.992947999999956,14.1076,0.113,6.1492,3442.3508,35.0159,26.74511191739372,3600.044843221874,0.0,1.0378,0.0,0.9155,64.35744378504539,19.862722705375035,12.9155078,0.30863131810698946,0.6502385393773304,14.307599999999999,41.4174,35.1411,0.0,1.0855,25.5736
19,5.688121,41.6599,35.278,6.381900000000002,3579.2504,25.5736,56.47982479999996,56.47982479999996,14.0792,0.109,6.1492,3442.3508,35.0159,26.78803932655381,3593.47939397068,0.0,1.0378,0.0,0.9903,65.5321704308029,21.169667678245876,13.94263176,0.32304237047359,0.6586136339932989,14.2792,41.6599,35.278,0.0,1.1602999999999999,25.5736
20,5.915681,41.4058,35.1417,6.264099999999999,3574.7722,25.5679,56.232759999999956,56.232759999999956,14.0934,0.123,6.1492,3442.3508,35.0159,26.67671346315168,3583.8223390706908,0.0,1.0378,0.0,0.985,64.20741312927612,21.050692597873645,13.881999,0.3278545509299663,0.6594556894247858,14.2934,41.4058,35.1417,0.0,1.155,25.5679
21,6.162336,41.4932,35.1918,6.301400000000001,3574.7722,25.5679,54.44270559999996,54.44270559999996,14.046,0.11,6.1492,3442.3508,35.0159,26.722219749814958,3589.7301107190888,0.0,1.0378,0.0,0.9466,64.62225723551403,20.380587041826406,13.2959436,0.3153803026030168,0.6523827587847776,14.245999999999999,41.4932,35.1918,0.0,1.1166,25.5679
22,6.391915,41.6355,35.2865,6.349000000000004,3575.5026,25.4291,52.76452959999995,52.76452959999995,14.0613,0.116,6.1492,3442.3508,35.0159,26.7757876968368,3588.454749376055,0.0,1.0378,0.0,0.9106,64.79796852176199,19.75639889991461,12.804219779999999,0.3048922574367366,0.6481049428524821,14.261299999999999,41.6355,35.2865,0.0,1.0806,25.4291
23,6.631082,41.374,35.1283,6.245699999999999,3575.5026,25.4291,52.14919839999996,52.14919839999996,14.14,0.11,6.1492,3442.3508,35.0159,26.716575073932987,3580.2863625896243,0.0,1.0378,0.0,0.8974,63.65532083512862,19.526003049995712,12.689236,0.3067458115649015,0.6498634650168604,14.34,41.374,35.1283,0.0,1.0674,25.4291
24,6.86327,41.5995,35.1979,6.401600000000002,3575.2592,25.8466,56.232759999999956,56.232759999999956,14.0884,0.113,6.1492,3442.3508,35.0159,26.773128587355504,3588.2958303159976,0.0,1.0378,0.0,0.985,66.45321925863485,21.053560385447682,13.877074,0.31681776474225526,0.6591319352137655,14.2884,41.5995,35.1979,0.0,1.155,25.8466
25,7.095524,41.5329,35.0654,6.467500000000001,3575.2592,25.8466,53.281967199999954,53.281967199999954,14.1142,0.109,6.1492,3442.3508,35.0159,26.70209875844491,3588.477821228291,0.0,1.0378,0.0,0.9217,67.19413678801325,19.948782771833407,13.00905814,0.2968827895619617,0.6521229033767454,14.3142,41.5329,35.0654,0.0,1.0917,25.8466
26,7.329615,41.5188,35.2377,6.281100000000002,3568.6669,25.6933,54.51262959999996,54.51262959999996,14.0438,0.126,6.1492,3442.3508,35.0159,26.829734573239335,3587.7412378476934,0.0,1.0378,0.0,0.9481,64.71232235405085,20.371910634580342,13.31492678,0.31480728698195304,0.6535924400433286,14.243799999999998,41.5188,35.2377,0.0,1.1181,25.6933
27,7.577007,41.6563,35.1857,6.470600000000005,3568.6669,25.6933,51.98138079999996,51.98138079999996,14.0902,0.108,6.1492,3442.3508,35.0159,26.676435751673996,3588.2656107807666,0.0,1.0378,0.0,0.8938,66.83024520272235,19.425957839313078,12.59382076,0.29067614192326435,0.648298573700875,14.290199999999999,41.6563,35.1857,0.0,1.0638,25.6933
28,7.782043,41.6074,35.1698,6.437599999999996,3570.548,25.669,54.59653839999996,54.59653839999996,14.1333,0.112,6.1492,3442.3508,35.0159,26.83674522885695,3597.9643523552177,0.0,1.0378,0.0,0.9499,66.39856751988377,20.414023066789582,13.425221669999999,0.3074467391284666,0.6576470314585238,14.3333,41.6074,35.1698,0.0,1.1199,25.669
29,8.043121,41.6532,35.2645,6.3887,3570.548,25.669,54.130378399999955,54.130378399999955,14.0106,0.11,6.1492,3442.3508,35.0159,26.67324473347903,3586.371486078467,0.0,1.0378,0.0,0.9399,65.8525597252243,20.239722620796204,13.16856294,0.30734906441371845,0.6506296151741414,14.2106,41.6532,35.2645,0.0,1.1098999999999999,25.669
30,8.271814,41.553,35.2138,6.339199999999998,3568.3032,25.6573,53.95323759999996,53.95323759999996,14.0889,0.116,6.1492,3442.3508,35.0159,26.778583532896384,3593.4968829364443,0.0,1.0378,0.0,0.9361,65.27008859811016,20.160805399060212,13.188619290000002,0.30888276440372336,0.6541712510460909,14.2889,41.553,35.2138,0.0,1.1061,25.6573
31,8.510798,41.4944,35.1466,6.347799999999999,3568.3032,25.6573,56.19546719999996,56.19546719999996,14.0867,0.11,6.1492,3442.3508,35.0159,26.739231865794444,3583.626553086849,0.0,1.0378,0.0,0.9842,65.36607073995617,20.998663452375858,13.86413014,0.32124714266387827,0.6602386943075355,14.2867,41.4944,35.1466,0.0,1.1542,25.6573
32,8.743065,41.2891,35.1558,6.133299999999998,3568.3391,25.3861,55.58013599999996,55.58013599999996,14.0302,0.111,6.1492,3442.3508,35.0159,26.73851959100792,3572.0738096284845,0.0,1.0378,0.0,0.971,62.306476739043376,20.768940462730885,13.6233242,0.3333351771713382,0.655947000495599,14.2302,41.2891,35.1558,0.0,1.141,25.3861
33,8.977332,41.2353,34.9731,6.2622,3568.3391,25.3861,56.945984799999955,56.945984799999955,14.1087,0.11,6.1492,3442.3508,35.0159,26.730725352529717,3576.7895348276998,0.0,1.0378,0.0,1.0003,63.72988649245294,21.279324827538705,14.11293261,0.3338986776644998,0.6632227631459295,14.3087,41.2353,34.9731,0.0,1.1703,25.3861
34,9.207233,41.5078,35.0593,6.448500000000003,3572.3095,25.8684,54.293534399999956,54.293534399999956,14.0993,0.116,6.1492,3442.3508,35.0159,26.724949910141632,3582.744368386676,0.0,1.0378,0.0,0.9434,67.03701258671266,20.310742971194315,13.301279619999999,0.3029780443292022,0.6548888752550569,14.299299999999999,41.5078,35.0593,0.0,1.1134,25.8684
35,9.41948,41.6691,35.2835,6.385600000000004,3572.3095,25.8684,56.19546719999996,56.19546719999996,14.0151,0.11,6.1492,3442.3508,35.0159,26.778920022988,3581.688620995188,0.0,1.0378,0.0,0.9842,66.32922776225539,21.022239628691047,13.79366142,0.31693780159843415,0.6561461415925676,14.2151,41.6691,35.2835,0.0,1.1542,25.8684
36,9.677581,41.3838,35.0495,6.334299999999999,3572.4614,25.7662,54.85292639999996,54.85292639999996,14.1047,0.119,6.1492,3442.3508,35.0159,26.68550765902209,3577.5004780717295,0.0,1.0378,0.0,0.9554,65.49220174332338,20.520879235691044,13.47563038,0.31333317081194406,0.6566789963152476,14.304699999999999,41.3838,35.0495,0.0,1.1254,25.7662
