,t (sec),PT1 (psi),PT2 (psi),DP (psi),w (RPM),q (GPM),Tm (mNm),Te (mNm),V (V),dt (sec),DP_ref (psi),w_ref (RPM),PT2_ref (psi),q_pred (GPM),w_pred (RPM),g_des (deg),I_des (A),g (deg),I (A),P_f (W),P_t (W),P_e (W),eff_t (),eff_g (),V_measured (V),PT1_measured (psi),PT2_measured (psi),g_measured (deg),I_measured (A)
1242,293.175111,48.4635,40.058,8.405500000000004,3403.0202,27.0998,125.73721599999998,125.73721599999998,10.9053,0.113,6.7302000000000035,3256.3925,40.7472,25.61372456300302,3093.9361477337247,0.0,1.7126,6.4708,2.476,93.29762806666257,44.80814703147194,27.0015228,0.4802710203892412,0.6026029771111694,10.436049460424485,48.32747513037327,40.085521568878264,6.4708,2.7666437319916506
1243,293.412876,48.5246,40.4173,8.107300000000002,3394.4187,27.0998,120.24118959999997,120.24118959999997,10.9956,0.112,6.7302000000000035,3256.3925,40.7472,25.572326906342713,3116.5053770005347,0.0,1.7126,6.4708,2.3581,89.78238987227519,42.74125726090328,25.928724359999997,0.47605390457646735,0.6066439319209682,10.620989237648796,48.35550296869237,40.06656290735929,6.4708,2.737742405868821
1244,293.6448,48.4299,40.113,8.316900000000004,3394.4187,27.2075,125.07993039999998,125.07993039999998,11.0886,0.11,6.7302000000000035,3256.3925,40.7472,25.776651925224982,3152.770878675878,0.0,1.7126,6.4708,2.4619,92.61982701130258,44.461249104294275,27.29902434,0.48004029524767505,0.6139958928271165,10.793146673487982,48.39135052535317,40.05451005470251,6.4708,2.70480670773573
1245,293.874509,48.4079,39.9664,8.441499999999998,3411.6657,27.2075,128.8651496,128.8651496,11.0101,0.113,6.7302000000000035,3256.3925,40.7472,25.165097190406662,3178.0135076650604,0.0,1.7126,6.4708,2.5431,94.09447279589065,46.03949687564027,27.999785309999996,0.48929013052136394,0.6081687944078039,10.945287675548043,48.43166096071457,40.050335657593216,6.4708,2.67043165933659
1246,294.109723,48.4127,40.0574,8.3553,3411.6657,27.4031,125.70924639999998,125.70924639999998,10.9718,0.111,6.7302000000000035,3256.3925,40.7472,25.29070207075821,3214.080475692966,0.0,1.7126,6.4708,2.4754,93.74342164546178,44.91199113830767,27.15959372,0.47909485647073036,0.6047292277993489,11.071521370161872,48.47158287282393,40.05445831760883,6.4708,2.637802249545821
1247,294.343955,48.2191,39.6065,8.6126,3398.8303,27.4031,129.04229039999998,129.04229039999998,11.0522,0.114,6.7302000000000035,3256.3925,40.7472,26.040138153306536,3235.5610328167913,0.0,1.7126,6.4708,2.5469,96.81046923893828,45.92933543996307,28.148848179999998,0.47442529512593007,0.6128729691026122,11.168333292911107,48.50574665597341,40.06566976424565,6.4708,2.610248093768175
1248,294.580001,48.5521,40.1814,8.370700000000006,3398.8303,27.168,126.74878319999998,126.74878319999998,10.9872,0.113,6.7302000000000035,3256.3925,40.7472,26.158851257951795,3306.15761764139,0.0,1.7126,6.4708,2.4977,93.12116169561243,45.11301963220544,27.44272944,0.4844550777799309,0.6083106310269927,11.23497858389177,48.52930763660347,40.080460931451036,6.4708,2.5907120058690682
1249,294.814329,48.3022,40.0483,8.253900000000002,3408.8569,27.168,126.56698079999997,126.56698079999997,10.9408,0.111,6.7302000000000035,3256.3925,40.7472,26.241338495607796,3311.2261260426317,0.0,1.7126,6.4708,2.4938,91.74083608854008,45.18120486212073,27.284167039999996,0.4924873893509741,0.6038831218260549,11.273377355509027,48.53893711620633,40.0936364894478,6.4708,2.5811394989754173
1250,295.048849,48.428,40.2823,8.145699999999998,3408.8569,27.2545,126.28262319999997,126.28262319999997,11.0051,0.11,6.7302000000000035,3256.3925,40.7472,26.283183078524544,3313.663784472973,0.0,1.7126,6.4708,2.4877,90.75016581546349,45.07969640471348,27.37738727,0.4967450582556629,0.6073108173625023,11.287614295410819,48.53364620078759,40.10029942720609,6.4708,2.5820068165662824
1251,295.278925,48.3297,39.8521,8.477600000000002,3402.0883,27.2545,127.76967359999999,127.76967359999999,10.9984,0.113,6.7302000000000035,3256.3925,40.7472,26.305499894043763,3314.8854668264503,0.0,1.7126,6.4708,2.5196,94.68500062729841,45.5199717864136,27.71156864,0.48075166589046675,0.6087782472719173,11.283150193693293,48.51503154469237,40.098054173380916,6.4708,2.5921736013099848
1252,295.514523,48.2417,39.868,8.3737,3402.0883,27.0678,124.59978559999998,124.59978559999998,10.9878,0.11,6.7302000000000035,3256.3925,40.7472,26.314487687027075,3315.2425369518464,0.0,1.7126,6.4708,2.4516,92.8130385251278,44.39064893334112,26.93769048,0.4782803110289616,0.6068325453058995,11.266036478324208,48.48668402965137,40.08767379326415,6.4708,2.6091413898013247
1253,295.748828,48.541,40.201,8.339999999999996,3399.9931,27.0678,121.91936559999998,121.91936559999998,11.0252,0.114,6.7302000000000035,3256.3925,40.7472,26.316093366150476,3314.913698038665,0.0,1.7126,6.4708,2.3941,92.41624562443424,43.40895662949119,26.39543132,0.4697113190022746,0.6080641731450293,11.242268910585452,48.45310298354367,40.07186115848582,6.4708,2.629588699117019
1254,295.980322,48.2179,40.0477,8.170200000000001,3399.9931,27.2534,120.34840639999997,120.34840639999997,10.9855,0.111,6.7302000000000035,3256.3925,40.7472,26.31518531481565,3314.1078975437676,0.0,1.7126,6.4708,2.3604,91.03695072164528,42.84962219198079,25.9301742,0.4706838470787303,0.6051435899206778,11.217219051810543,48.41873965790639,40.05366762502277,6.4708,2.6498885912153387
