,t (sec),PT1 (psi),PT2 (psi),DP (psi),w (RPM),q (GPM),Tm (mNm),Te (mNm),V (V),dt (sec),DP_ref (psi),w_ref (RPM),PT2_ref (psi),q_pred (GPM),w_pred (RPM),g_des (deg),I_des (A),g (deg),I (A),P_f (W),P_t (W),P_e (W),eff_t (),eff_g (),V_measured (V),PT1_measured (psi),PT2_measured (psi),g_measured (deg),I_measured (A)
1172,277.797517,43.0786,34.4569,8.621700000000004,4630.2646,25.4114,47.883834399999955,47.883834399999955,18.6217,0.11,6.391799999999996,3245.614,41.1009,24.08306369226229,4603.0977588890855,0.0,1.7507,6.4696,0.8059,89.87472263332344,23.217921979465714,15.00722803,0.2583365077430242,0.6463639615669577,19.29471264429996,42.98666331889058,34.223561760475015,6.4696,0.9689999745938965
1173,278.031818,42.7071,34.2559,8.4512,4606.8793,24.9452,55.906447999999955,55.906447999999955,18.5672,0.118,6.391799999999996,3245.614,41.1009,24.07937874434741,4602.481108316862,0.0,1.7507,6.4696,0.978,86.37578419799465,26.97101879987027,18.1587216,0.3122520860481686,0.6732679152664172,19.291275554582576,42.98719948362745,34.230244434728206,6.4696,0.9677250248239869
1174,278.247503,43.0187,34.5222,8.496500000000005,4579.8125,24.9452,53.76211199999996,53.76211199999996,18.1342,0.114,6.391799999999996,3245.614,41.1009,24.07181903778434,4601.663296997527,0.0,1.7507,6.4696,0.932,86.86733252896241,25.784139185305882,16.901074400000002,0.2968220438530123,0.655483368226299,19.285355810152335,42.99385708259424,34.24559059130995,6.4696,0.9677196932055614
1175,278.507763,43.1238,34.4416,8.682200000000002,4505.3549,25.3534,56.47982479999996,56.47982479999996,17.945,0.112,6.391799999999996,3245.614,41.1009,24.05494842141083,4600.319883901951,0.0,1.7507,6.4696,0.9903,90.33681442696053,26.647162211829798,17.770933499999998,0.29497566834587313,0.6668977866660313,19.27137148266232,43.00395497648382,34.26914127653059,6.4696,0.9707697125939979
1176,278.743522,42.8641,34.3469,8.517200000000003,4486.8725,25.3534,58.77799359999997,58.77799359999997,17.7258,0.111,6.391799999999996,3245.614,41.1009,24.01907282868258,4597.83978830036,0.0,1.7507,6.4696,1.0396,88.5171085986999,27.617674288987786,18.42774168,0.3120038004652292,0.6672445147688573,19.241440071501803,43.014057043770606,34.298830657472024,6.4696,0.9784396703340967
1177,278.979287,42.8482,34.2296,8.6186,4409.3237,25.3586,59.58445039999996,59.58445039999996,17.3644,0.115,6.391799999999996,3245.614,41.1009,23.963662899517296,4591.856703262232,0.0,1.7507,6.4696,1.0569,89.65378482715478,27.512720612169666,18.35243436,0.3068774025013217,0.6670526924146568,19.186598659026718,43.02118048764442,34.33157828369631,6.4696,0.991795392689437
1178,279.211764,43.0053,34.5094,8.495899999999999,4403.1801,25.3586,60.06459519999996,60.06459519999996,17.4091,0.111,6.391799999999996,3245.614,41.1009,23.85178374971679,4584.527016454819,0.0,1.7507,6.4696,1.0672,88.30030785999448,27.695781320500313,18.57899152,0.3136544140300582,0.6708238812619415,19.09864085448305,43.02341416944313,34.36372532347591,6.4696,1.0112694784112688
1179,279.443375,42.7584,34.3726,8.385800000000003,4400.1933,25.501,60.10188799999996,60.10188799999996,17.3387,0.113,6.391799999999996,3245.614,41.1009,23.721006089456512,4573.277985369659,0.0,1.7507,6.4696,1.068,87.57484497897717,27.69417854231759,18.5177316,0.3162343998321177,0.6686506903140064,18.972134202899124,43.01980548918149,34.39151107271271,6.4696,1.036615278156858
1180,279.653289,42.7658,34.2821,8.483699999999999,4397.8691,25.501,61.15540959999996,61.15540959999996,17.3345,0.114,6.391799999999996,3245.614,41.1009,23.66161854205675,4559.500668449773,0.0,1.7507,6.4696,1.0906,88.66082275212425,28.16474317892287,18.9050057,0.31766841660904915,0.6712294722483957,18.80631235984361,43.01014380522617,34.411922029258946,6.4696,1.0668888738156552
1181,279.916662,42.6301,34.3713,8.2588,4397.7651,25.3224,58.027475999999965,58.027475999999965,17.3547,0.112,6.391799999999996,3245.614,41.1009,23.696038064730764,4535.583865550018,0.0,1.7507,6.4696,1.0235,85.56259218685776,26.723560863049737,17.76253545,0.3123276209852186,0.6646769695486199,18.606361516754,42.99466016467333,34.42337725085607,6.4696,1.1004873973560427
1182,280.155695,42.6894,34.4886,8.200800000000001,4408.5043,25.3224,58.94114959999995,58.94114959999995,17.3846,0.114,6.391799999999996,3245.614,41.1009,23.737817250691617,4511.6933839110325,0.0,1.7507,6.4696,1.0431,84.9237201321141,27.210623194572324,18.133876259999997,0.32041252022687317,0.6664263486481685,18.38344065555287,42.97356234194929,34.42578692699965,6.4696,1.1352673850713415
