,t (sec),PT1 (psi),PT2 (psi),DP (psi),w (RPM),q (GPM),Tm (mNm),Te (mNm),V (V),dt (sec),DP_ref (psi),w_ref (RPM),PT2_ref (psi),q_pred (GPM),w_pred (RPM),g_des (deg),I_des (A),g (deg),I (A),P_f (W),P_t (W),P_e (W),eff_t (),eff_g (),V_measured (V),PT1_measured (psi),PT2_measured (psi),g_measured (deg),I_measured (A)
3566,840.146585,39.5125,30.2597,9.252800000000004,3982.2553,23.5463,98.69527439999997,98.69527439999997,14.7867,0.116,4.930399999999999,0.0,32.3057,25.269501527527996,3957.7560648661656,0.0,1.9094,7.6061,1.8959,89.74226823299188,41.157982223683184,28.034104529999997,0.4586242696343205,0.6811340842134037,14.969788208525218,39.520489762532634,30.072614388850987,7.6061,1.9898144228964267
3567,840.409057,39.5992,30.4234,9.175800000000002,3984.0637,23.5463,93.51623679999997,93.51623679999997,14.7538,0.114,4.930399999999999,0.0,32.3057,25.19993477854273,3957.8511393870344,0.0,1.9094,7.6061,1.7848,88.95359984819189,39.01592548030721,26.33258224,0.4386098544285082,0.6749188162482788,14.967479776684929,39.52279091948987,30.091150154874722,7.6061,1.9889702060371461
3568,840.644292,39.5131,30.3855,9.127600000000001,3978.9841,23.559,93.63743839999998,93.63743839999998,14.7336,0.117,4.930399999999999,0.0,32.3057,25.161989062144812,3957.8306177042455,0.0,1.9094,7.6061,1.7874,88.50762591745763,39.016683040068,26.33483664,0.440828489473382,0.6749634922311454,14.965438633375957,39.51690955033907,30.1088399277218,7.6061,1.988160442980498
3569,840.885006,39.3438,30.0452,9.2986,3965.1071,23.559,92.39279119999996,92.39279119999996,14.6776,0.115,4.930399999999999,0.0,32.3057,25.257129702649536,3955.9513474225996,0.0,1.9094,7.6061,1.7607,90.26002895011923,38.363800796916635,25.84285032,0.42503643354820747,0.6736259125315089,14.964650398978252,39.5050807097868,30.12411219774893,7.6061,1.9881675221133361
3570,841.123972,39.5876,30.1387,9.448900000000002,3975.7182,23.5971,93.73067039999998,93.73067039999998,14.774,0.115,4.930399999999999,0.0,32.3057,25.2118495662374,3956.182807431735,0.0,1.9094,7.6061,1.7894,91.94875992858253,39.02347449831804,26.4365956,0.42440457629475303,0.6774536593644283,14.9652172940615,39.490808960228264,30.1379202369786,7.6061,1.9891925002976472
3571,841.359836,39.2882,30.1888,9.099400000000003,3974.6308,23.5971,95.29230639999997,95.29230639999997,14.7979,0.109,4.930399999999999,0.0,32.3057,25.19237777348699,3956.017863153848,0.0,1.9094,7.6061,1.8229,88.36130175255472,39.662789001889024,26.97509191,0.4488705826557414,0.680110818952123,14.966435125021963,39.47743212929135,30.151823129098354,7.6061,1.99069894099187
3572,841.591348,39.5913,30.0978,9.493499999999997,3984.4392,23.532,90.58875199999997,90.58875199999997,14.8232,0.112,4.930399999999999,0.0,32.3057,25.217952215159094,3954.986019776384,0.0,1.9094,7.6061,1.722,92.15162612809304,37.798111191037044,25.5255504,0.4101730243858826,0.6753128554755085,14.967332733768284,39.46714427332686,30.166290263424322,7.6061,1.9917356058062057
3573,841.828272,39.532,30.0562,9.475799999999996,4058.4416,23.532,90.01537519999997,90.01537519999997,15.3479,0.114,4.930399999999999,0.0,32.3057,25.205479943932886,3954.928828004591,0.0,1.9094,7.6061,1.7097,91.9704449248198,38.256445347821774,26.240304629999997,0.4159645566474542,0.6859054570132469,14.967482869628068,39.46079539993477,30.180317350446174,7.6061,1.9913558898131212
3574,842.038399,39.499,30.1252,9.373800000000003,4092.7695,23.5558,89.53523039999997,89.53523039999997,15.3842,0.117,4.930399999999999,0.0,32.3057,25.2166017326126,3954.2283973885937,0.0,1.9094,7.6061,1.6994,91.01831174218061,38.374246360068646,26.14390948,0.42161017520043576,0.6812878938309196,14.967991387545286,39.45831865668531,30.191917767442543,7.6061,1.9887873008803088
3575,842.303513,39.6163,30.237,9.379300000000004,4092.2619,23.5558,91.19009839999997,91.19009839999997,15.4613,0.116,4.930399999999999,0.0,32.3057,25.21223286864772,3954.1945453816866,0.0,1.9094,7.6061,1.7349,91.0746679265574,39.07866527878735,26.82380937,0.42908380747872044,0.6864054639184537,14.972413831471725,39.45935415080129,30.198874338248693,7.6061,1.9834124861401545
