,t (sec),PT1 (psi),PT2 (psi),DP (psi),w (RPM),q (GPM),Tm (mNm),Te (mNm),V (V),dt (sec),DP_ref (psi),w_ref (RPM),PT2_ref (psi),q_pred (GPM),w_pred (RPM),g_des (deg),I_des (A),g (deg),I (A),P_f (W),P_t (W),P_e (W),eff_t (),eff_g (),eff (),V_measured (V),PT1_measured (psi),PT2_measured (psi),g_measured (deg),I_measured (A),q_measured (GPM),w_measured (RPM),
2462,580.171292,42.7004,35.1802,7.5202,3197.04,25.3857,101.0866752,101.0866752,10.8394,0.114,7.3246019634,3201.9475744649,35.12,27.7209515757,3313.7760420037,6.9663447723,1.9662965987,6.856,1.9472,77.6204358924,33.8431360696,21.10647968,0.4360080651,0.6236561422,0.2719191079,11.0079589912,42.4446019634,34.9971665017,6.856,1.7512522834,25.6631902263,3190.5030803059,1.4512522834
2463,580.404838,42.5861,35.1931,7.393,3187.041,25.3857,101.1426144,101.1426144,10.7985,0.113,7.3682857519,3201.9475744649,35.12,27.707875812,3308.2923636773,6.9663447723,1.9662965987,6.856,1.9484,76.2158209369,33.7559584295,21.0397974,0.4428996239,0.6232913648,0.2760555111,11.0131822967,42.4882857519,35.0268980543,6.856,1.7486363695,25.6619508793,3192.6652370002,1.4486363695
2464,580.687299,42.737,35.2853,7.4517,3187.041,25.3966,99.5576704,99.5576704,10.838,0.113,7.4304825868,3201.9475744649,35.12,27.707875812,3308.2923636773,6.9663447723,1.9662965987,6.856,1.9144,76.8970233538,33.2269894673,20.7482672,0.4320972128,0.6244401775,0.2698188603,11.0235228521,42.5504825868,35.0826636104,6.856,1.7462036908,25.661368725,3194.7877608916,1.4462036908
2465,580.945714,42.7377,35.3171,7.4206,3200.5324,25.3966,101.5388504,101.5388504,10.8136,0.113,7.4897771526,3201.9475744649,35.12,27.6962079901,3305.0381093841,6.9525507526,1.9633172408,6.856,1.9569,76.5534519563,34.031656393,21.16113384,0.4445476399,0.621807343,0.2764229868,11.035614102,42.6097771526,35.1436594092,6.856,1.7442673799,25.661487546,3193.1325671352,1.4442673799
2466,581.151767,42.5073,35.2181,7.2892,3200.5324,25.8177,100.2662336,100.2662336,10.9172,0.111,7.5330537087,3201.9475744649,35.12,27.6962079901,3305.0381093841,6.9525507526,1.9633172408,6.856,1.9296,76.3470956831,33.6051274586,21.06582912,0.4401624863,0.6268635388,0.2759218138,11.0465798534,42.6530537087,35.1949122634,6.856,1.7429435897,25.6623137482,3190.2346689143,1.4429435897
2467,581.341735,42.844,35.2621,7.5819,3215.0205,25.8177,100.4060816,100.4060816,10.9081,0.113,7.5570755099,3201.9475744649,35.12,27.6962079901,3305.0381093841,6.9525507526,1.9633172408,6.856,1.9326,79.6342591832,33.8043339014,21.08099406,0.4244948625,0.6236180876,0.2647226743,11.0544750728,42.6770755099,35.2310585337,6.856,1.742172307,25.6638136838,3193.2597263085,1.442172307
2468,581.57619,42.7291,35.267,7.4621,3215.0205,25.42,102.7415432,102.7415432,10.9194,0.117,7.5651903964,3201.9475744649,35.12,27.6989298763,3302.6528554805,6.9525507526,1.9633172408,6.856,1.9827,77.08287288,34.5906281425,21.64989438,0.4487459646,0.6258890209,0.2808651724,11.0585963691,42.6851903964,35.2530251783,6.856,1.7417941633,25.665919582,3203.0575823751,1.4417941633
2469,581.833323,42.4866,35.088,7.3986,3212.342,25.42,100.86758,100.86758,10.8491,0.116,7.5643999724,3263.5146827615,35.12,27.6989298763,3302.6528554805,6.9525507526,1.9633172408,6.856,1.9425,76.3807222254,33.9314168746,21.07437675,0.444240587,0.6210874373,0.2759122477,11.0594857592,42.6843999724,35.263456752,6.856,1.7416510008,25.6685388279,3212.7746682201,1.4416510008
2470,582.124274,42.3668,34.8363,7.5305,3212.342,25.6976,101.3057704,101.3057704,10.8613,0.113,7.5609294354,3263.5146827615,35.12,27.702493419,3300.4843869078,6.9830104676,1.9427279852,6.856,1.9519,78.6892510047,34.0788222266,21.20017147,0.4330810345,0.622092258,0.2694163586,11.0585200983,42.6809294354,35.2633408261,6.856,1.7416784602,25.6715601034,3216.5761995484,1.4416784602
2471,582.331624,42.5287,35.0568,7.4719,3197.9123,25.6976,101.6460672,101.6460672,10.843,0.112,7.5535438952,3263.5146827615,35.12,27.702493419,3300.4843869078,6.9830104676,1.9427279852,6.856,1.9592,78.0342058866,34.0397018004,21.2436056,0.4362151369,0.6240831875,0.272234533,11.0572432865,42.6735438952,35.2492082362,6.856,1.7419249309,25.6748566034,3214.2929985887,1.4419249309
2472,582.522392,42.1432,34.788,7.3552,3197.9123,25.3828,100.3501424,100.3501424,10.8865,0.114,7.5329593173,3263.5146827615,35.12,27.702493419,3300.4843869078,6.9830104676,1.9427279852,6.856,1.9314,75.7897527512,33.6057165517,21.0261861,0.4434071274,0.6256728991,0.2774278228,11.0567896854,42.6529593173,35.214159493,6.856,1.7424838645,25.6782907775,3208.7035093764,1.4424838645
2473,582.759948,42.2556,34.854,7.4016,3196.1679,25.3828,101.496896,101.496896,10.8629,0.111,7.4894497581,3263.5146827615,35.12,27.6890852878,3299.4389271483,6.9830104676,1.9427279852,6.856,1.956,76.3020694856,33.9712059071,21.2478324,0.4452199807,0.6254659448,0.2784699359,11.057648671,42.6094497581,35.1543302181,6.856,1.7434066259,25.6817203391,3202.161494982,1.4434066259
2474,583.008476,42.536,35.0593,7.4767,3196.1679,25.9567,100.0890928,100.0890928,10.8381,0.109,7.4204733997,3196.3976765595,35.12,27.6890852878,3299.4389271483,6.9830104676,1.9427279852,6.856,1.9258,78.8751943194,33.5000114739,20.87201298,0.4247217615,0.6230449502,0.2646207488,11.0597450872,42.5404733997,35.0746617413,6.856,1.7446452748,25.685002264,3196.8385983315,1.4446452748
2475,583.293895,42.5806,35.0318,7.5488,3199.2219,25.9567,99.0635408,99.0635408,10.9265,0.116,7.3354383773,3196.3976765595,35.12,27.6796399294,3298.8221548078,6.9811688053,1.9456914458,6.856,1.9038,79.689271865,33.1884391713,20.8018707,0.4164731136,0.6267806266,0.2610372791,11.0626474776,42.4554383773,34.9897666539,6.856,1.7460295865,25.6879968602,3194.8941121055,1.4460295865
2476,583.504984,42.748,35.3818,7.3662,3199.2219,25.4889,101.1286296,101.1286296,10.8449,0.112,7.2574334663,3196.3976765595,35.12,27.6796399294,3298.8221548078,6.9811688053,1.9456914458,6.856,1.9481,76.2285156843,33.880288801,21.12694969,0.4444568873,0.6235764345,0.277152841,11.0657921942,42.3774334663,34.9212301815,6.856,1.7472670678,25.6905764047,3196.2662687527,1.4472670678
2477,583.697754,42.4426,35.1045,7.3381,3207.1018,25.4889,101.403664,101.403664,10.7783,0.112,7.2159349446,3196.3976765595,35.12,27.6796399294,3298.8221548078,6.9811688053,1.9456914458,6.856,1.954,75.9169580146,34.0561076994,21.0607982,0.4485968431,0.6184147169,0.2774188897,11.0686672589,42.3359349446,34.8914576757,6.856,1.7479922238,25.6926352755,3198.8287005427,1.4479922238
2478,583.931228,42.7731,35.2896,7.4835,3207.1018,25.8568,100.9235192,100.9235192,10.8642,0.11,7.2302984798,3196.3976765595,35.12,27.6837612239,3297.6459264447,6.9811688053,1.9456914458,6.856,1.9437,78.6481089617,33.8948525496,21.11674554,0.4309684365,0.6230074466,0.2684965452,11.0708410713,42.3502984798,34.9140854306,6.856,1.7479052153,25.6940943781,3201.4361092468,1.4479052153
2479,584.179553,42.6546,35.2792,7.3754,3198.7854,25.8568,100.378112,100.378112,10.8304,0.116,7.2971254869,3138.0523739692,35.12,27.6837612239,3297.6459264447,6.9811688053,1.9456914458,6.856,1.932,77.4322547495,33.6242607927,20.9243328,0.4342410137,0.6222986709,0.2702276056,11.0718780078,42.4171254869,34.9856179171,6.856,1.7469249077,25.694900367,3204.1865602225,1.4469249077
2480,584.453428,42.6527,35.1924,7.4603,3198.7854,25.4234,100.704424,100.704424,10.8359,0.114,7.3929631185,3138.0523739692,35.12,27.6870461578,3296.6314926342,6.9467381794,1.977349058,6.856,1.939,77.0732767964,33.7335674889,21.0108101,0.4376817607,0.6228457784,0.2726082369,11.0713645202,42.5129631185,35.0854050419,6.856,1.7452197483,25.6950254639,3205.548639123,1.4452197483
2481,584.682564,42.5513,35.0874,7.4639,3202.7192,25.4234,104.8206168,104.8206168,10.9578,0.11,7.4876349389,3138.0523739692,35.12,27.6870461578,3296.6314926342,6.9467381794,1.977349058,6.856,2.0273,77.1130890869,35.1555738783,22.21474794,0.4558963244,0.6318983162,0.2880801198,11.0690925353,42.6076349389,35.1845733118,6.856,1.7431276975,25.6944676393,3203.3584372115,1.4431276975
2482,584.869109,42.8586,35.2132,7.6454,3202.7192,25.7763,96.508984,96.508984,11.2161,0.109,7.5566551915,3138.0523739692,35.12,27.6870461578,3296.6314926342,6.9467381794,1.977349058,6.856,1.849,80.218553948,32.3679522264,20.7385689,0.4034970793,0.6407130348,0.2585258382,11.0653452213,42.6766551915,35.2568147538,6.856,1.7410825182,25.6932467054,3199.6607610813,1.4410825182
2483,585.102604,42.4322,34.9334,7.4988,3251.2238,25.7763,102.592372,102.592372,11.1289,0.119,7.5887112751,3138.0523739692,35.12,27.6920215738,3295.9664508391,6.9467381794,1.977349058,6.856,1.9795,78.5748046457,34.929354029,22.02965755,0.444536314,0.630691811,0.2803654129,11.0613231072,42.7087112751,35.2861788942,6.856,1.7395278544,25.6913978022,3200.7258812004,1.4395278544
2484,585.355216,42.6582,35.2774,7.3808,3251.2238,25.5938,101.4409568,101.4409568,11.1262,0.113,7.5870162831,3273.1824551074,35.12,27.6920215738,3295.9664508391,6.9467381794,1.977349058,6.856,1.9548,76.7047785787,34.5373347359,21.74949576,0.4502631437,0.629738685,0.28354812,11.0594506723,42.7070162831,35.2709609578,6.856,1.7387606251,25.6889678666,3212.3721138933,1.4387606251
2485,585.642626,42.5434,35.1014,7.442,3252.9936,25.5938,101.1845688,101.1845688,11.1576,0.114,7.5633439218,3273.1824551074,35.12,27.6806994932,3296.4188887928,6.9774968787,1.9497029108,6.856,1.9493,77.3861238208,34.4687958324,21.74950968,0.4454131326,0.6309912823,0.2810518037,11.0630137213,42.6833439218,35.2231655257,6.856,1.7388422186,25.6860154187,3234.0443451686,1.4388422186
2486,585.855356,42.6497,35.1259,7.5238,3252.9936,25.5359,97.0823608,97.0823608,11.2761,0.109,7.5303771245,3273.1824551074,35.12,27.6806994932,3296.4188887928,6.9774968787,1.9497029108,6.856,1.8613,78.1196824988,33.0713676307,20.98820493,0.4233423201,0.6346337159,0.2686673097,11.075135152,42.6503771245,35.16387927,6.856,1.7396529981,25.6826093898,3254.4267615768,1.4396529981
2487,586.044729,42.7285,35.2682,7.4603,3266.3273,25.5359,98.8724152,98.8724152,11.223,0.115,7.49872,3273.1824551074,35.12,27.6806994932,3296.4188887928,6.9774968787,1.9497029108,6.856,1.8997,77.4143304572,33.8192102134,21.3203331,0.4368598167,0.6304207865,0.2754055092,11.0977940193,42.61872,35.1151755892,6.856,1.7409124279,25.6788251776,3261.1527986493,1.4409124279
2488,586.282198,42.6081,35.1833,7.4248,3266.3273,25.6007,97.464612,97.464612,11.1713,0.116,7.4771237551,3273.1824551074,35.12,27.6523131917,3299.1705337804,6.9774968787,1.9497029108,6.856,1.8695,77.2154460418,33.3376725442,20.88474535,0.431748753,0.6264608101,0.2704736736,11.1313582514,42.5971237551,35.0917745387,6.856,1.7421027655,25.6747395379,3257.6762004988,1.4421027655
2489,586.535258,42.6613,34.9359,7.7254,3266.9882,25.6007,97.3573952,97.3573952,11.2664,0.118,7.4715193895,3216.8911038475,35.12,27.6523131917,3299.1705337804,6.9774968787,1.9497029108,6.856,1.8672,80.5629557882,33.3077371814,21.03662208,0.4134373777,0.6315836457,0.2611202863,11.1745021801,42.5915193895,35.0968430212,6.856,1.7424702621,25.6704263105,3257.8788198967,1.4424702621
2490,586.822719,42.6863,35.0782,7.6081,3266.9882,25.5593,99.58564,99.58564,11.3243,0.114,7.4823685382,3216.8911038475,35.12,27.6393317878,3302.8459917367,6.9757317762,1.9801814673,6.856,1.915,79.128522578,34.0700602902,21.6860345,0.4305661117,0.6365129476,0.2740609049,11.2243942634,42.6023685382,35.1214067299,6.856,1.741197856,25.6659539395,3265.075066362,1.441197856
2491,587.03761,42.6033,34.9487,7.6546,3282.3862,25.5593,99.4877464,99.4877464,11.326,0.117,7.5039436318,3216.8911038475,35.12,27.6393317878,3302.8459917367,6.9757317762,1.9801814673,6.856,1.9129,79.6455135293,34.1969905904,21.6655054,0.4293649331,0.6335500588,0.2720241786,11.2772826432,42.6239436318,35.1471517826,6.856,1.737680598,25.6613844095,3270.8710990289,1.437680598
2492,587.232543,42.5605,35.0281,7.5324,3282.3862,25.5216,98.5181336,98.5181336,11.2496,0.116,7.5270671888,3216.8911038475,35.12,27.6393317878,3302.8459917367,6.9757317762,1.9801814673,6.856,1.8921,78.1714102926,33.8637049246,21.28536816,0.433198081,0.6285599348,0.2722909575,11.3293490026,42.6470671888,35.1549838943,6.856,1.731788164,25.6567725291,3272.2943288663,1.431788164
2493,587.474137,42.5782,34.9957,7.5825,3266.5505,25.5216,103.3568744,103.3568744,11.1843,0.118,7.5425182038,3216.8911038475,35.12,27.601805945,3310.9602254131,6.9757317762,1.9801814673,6.856,1.9959,78.7276047504,35.3555307808,22.32274437,0.4490868342,0.631379133,0.283544056,11.3773460434,42.6625182038,35.1354067748,6.856,1.7239902845,25.6521649923,3274.7728744074,1.4239902845
2494,587.755535,42.5183,35.0794,7.4389,3266.5505,25.5869,101.0447208,101.0447208,11.0868,0.114,7.5435879061,3216.8911038475,35.12,27.601805945,3310.9602254131,6.9757317762,1.9801814673,6.856,1.9463,77.3307575081,34.5646069235,21.57823884,0.4469710118,0.624287118,0.2790382447,11.418715194,42.6635879061,35.0929964191,6.856,1.7153111747,25.647599433,3278.2534402281,1.4153111747
2495,588.032151,42.522,35.0593,7.4627,3248.1318,25.5869,98.8584304,98.8584304,11.1163,0.113,7.5281502978,3216.8911038475,35.12,27.5643918459,3322.0795664113,6.9724449642,2.0041257302,6.856,1.8994,77.5956536679,33.6260590754,21.11430022,0.4333497752,0.6279148018,0.2721067382,11.4513538009,42.6481502978,35.0430247663,6.856,1.707156068,25.6431041511,3275.1289083766,1.407156068
2496,588.19805,42.3778,35.0806,7.2972,3248.1318,25.5359,100.1869864,100.1869864,11.2258,0.11,7.4990116311,3216.8911038475,35.12,27.5643918459,3322.0795664113,6.9724449642,2.0041257302,6.856,1.9279,75.6026309612,34.0779588513,21.64221982,0.4507509649,0.6350796981,0.2862627867,11.4734726183,42.6190116311,35.0035222909,6.856,1.7009808737,25.638699,3263.5776962181,1.4009808737
2497,588.416318,42.7926,35.2242,7.5684,3269.0073,25.5359,99.8560128,99.8560128,11.2556,0.114,7.4622154394,3216.8911038475,35.12,27.5643918459,3322.0795664113,6.9724449642,2.0041257302,6.856,1.9208,78.6150951139,34.1836732681,21.61975648,0.4348232769,0.6324585515,0.2750076998,11.4838924552,42.5822154394,34.9873406114,6.856,1.6978525168,25.6343969462,3251.9358965645,1.3978525168
2498,588.65363,42.7816,35.2871,7.4945,3269.0073,25.5765,97.6837072,97.6837072,11.1534,0.117,7.4266411434,3216.8911038475,35.12,27.5830444537,3332.083376415,6.9724449642,2.0041257302,6.856,1.8742,77.9179073196,33.4400286663,20.90370228,0.4291700049,0.6251101782,0.2682785383,11.4826629745,42.5466411434,34.9985929358,6.856,1.698133703,25.6302053528,3249.8524328343,1.398133703
2499,588.90613,42.5104,34.7923,7.7181,3268.3024,25.5765,97.8328784,97.8328784,11.3084,0.116,7.4049237158,3216.8911038475,35.12,27.5830444537,3332.083376415,6.9724449642,2.0041257302,6.856,1.8774,80.4055840636,33.4838726649,21.23039016,0.4164371549,0.6340482289,0.2640412405,11.4714493444,42.5249237158,35.0335659117,6.856,1.7014182017,25.6261269102,3258.9600831883,1.4014182017
2500,589.163008,42.599,35.0318,7.5672,3268.3024,25.5834,95.343584,95.343584,11.278,0.115,7.4086177346,3216.8911038475,35.12,27.6348871456,3336.8782965052,6.9510323285,2.016931218,6.856,1.824,78.7479748405,32.6318971523,20.571072,0.4143839536,0.6303976721,0.2612266797,11.4533522709,42.5286177346,35.0809058157,6.856,1.7066336064,25.6221608216,3270.2644717368,1.4066336064
2501,589.410407,42.811,35.2383,7.5727,3273.5695,25.5834,98.2850536,98.2850536,11.2651,0.119,7.4383614611,3216.8911038475,35.12,27.6348871456,3336.8782965052,6.9510323285,2.016931218,6.856,1.8871,78.809181966,33.6928432919,21.25837021,0.4275243373,0.6309461634,0.2697448404,11.4323549717,42.5583614611,35.1220062246,6.856,1.7122456114,25.618304391,3273.6797244407,1.4122456114
2502,589.608119,42.7065,35.2425,7.464,3273.5695,25.5903,100.3920968,100.3920968,11.1623,0.113,7.4823654185,3216.8911038475,35.12,27.6348871456,3336.8782965052,6.9510323285,2.016931218,6.856,1.9323,77.6204356576,34.4151532845,21.56891229,0.4433774816,0.6267271894,0.2778767229,11.4126062495,42.6023654185,35.1400835618,6.856,1.7165951226,25.6145546246,3270.446881039,1.4165951226
2503,589.841503,42.6772,35.0825,7.5947,3261.4255,25.5903,98.2291144,98.2291144,11.1389,0.113,7.5261958822,3216.8911038475,35.12,27.6355914554,3339.1968606898,6.9510323285,2.016931218,6.856,1.8859,79.07533182,33.5487473147,21.00685151,0.4242631241,0.6261590429,0.2656561917,11.3975506277,42.6461958822,35.1335089471,6.856,1.7183647397,25.6109095481,3268.8452300099,1.4183647397
2504,590.094031,42.445,35.022,7.423,3261.4255,25.5675,97.9447568,97.9447568,11.1279,0.111,7.5604166299,3216.8911038475,35.12,27.6355914554,3339.1968606898,6.9510323285,2.016931218,6.856,1.8798,77.0952910248,33.4516290486,20.91822642,0.4338997701,0.6253275854,0.2713294955,11.3890900744,42.6804166299,35.1163001489,6.856,1.7169838231,25.6073691513,3269.9879059891,1.4169838231
2505,590.372224,42.514,34.997,7.517,3250.3398,25.5675,102.1401968,102.1401968,11.1496,0.116,7.5790077891,3216.8911038475,35.12,27.6124900265,3342.533913443,6.9516934236,2.0354111584,6.856,1.9698,78.1407263042,34.7659477833,21.96248208,0.4449145718,0.6317239564,0.2810631935,11.3871770575,42.6990077891,35.1037449653,6.856,1.7127301254,25.6039358453,3267.5887764758,1.4127301254
2506,590.591893,42.5849,35.0104,7.5745,3250.3398,25.8796,99.6229328,99.6229328,11.2598,0.111,7.5762406089,3216.8911038475,35.12,27.6124900265,3342.533913443,6.9516934236,2.0354111584,6.856,1.9158,79.7418838317,33.9091345842,21.57152484,0.4252361865,0.6361567496,0.2705168702,11.3900930723,42.6962406089,35.0997608318,6.856,1.7065588,25.6006147445,3259.7392887168,1.4065588
2507,590.779613,42.7077,35.289,7.4187,3270.3488,25.8796,100.238264,100.238264,11.2152,0.114,7.5498976656,3216.8911038475,35.12,27.6124900265,3342.533913443,6.9516934236,2.0354111584,6.856,1.929,77.9879789117,34.3286108119,21.6341208,0.4401782338,0.6302067077,0.2774032755,11.3953094262,42.6698976656,35.097851033,6.856,1.6998474815,25.5974153376,3252.4248489106,1.3998474815
2508,591.017027,42.6246,35.2474,7.3772,3270.3488,25.4626,100.1869864,100.1869864,11.117,0.111,7.5075366061,3216.8911038475,35.12,27.6323651785,3345.814066661,6.9516934236,2.0354111584,6.856,1.9279,76.2716976821,34.3110497659,21.4324643,0.4498529705,0.6246519546,0.2810015373,11.4004817557,42.6275366061,35.0921034644,6.856,1.6940921818,25.5943554623,3252.7222958123,1.3940921818
2509,591.265163,42.7468,35.245,7.5018,3259.6467,25.4626,97.2874712,97.2874712,11.2283,0.116,7.4664112712,3216.8911038475,35.12,27.6323651785,3345.814066661,6.9516934236,2.0354111584,6.856,1.8657,77.6517699325,33.2090202924,20.94863931,0.4276659801,0.630811723,0.2697767138,11.4040393485,42.5864112712,35.0862447077,6.856,1.6905442418,25.5914643267,3261.2493103204,1.3905442418
2510,591.552015,42.5611,35.1454,7.4157,3259.6467,25.6525,96.8073264,96.8073264,11.3081,0.115,7.4446151782,3216.8911038475,35.12,27.6637795565,3347.9337521149,6.9452052975,2.0511549139,6.856,1.8554,77.2701389003,33.0451231511,20.98104874,0.4276570952,0.6349211847,0.2715285496,11.4052688786,42.5646151782,35.0913502393,6.856,1.6898733585,25.5887801605,3269.4071278193,1.3898733585
2511,591.765372,42.5959,35.0067,7.5892,3266.3273,25.6525,99.1054952,99.1054952,11.1012,0.111,7.4503921739,3216.8911038475,35.12,27.6637795565,3347.9337521149,6.9452052975,2.0511549139,6.856,1.9047,79.2061605473,33.8989349931,21.14445564,0.4279835654,0.6237498507,0.266954685,11.4042385433,42.5703921739,35.1144425496,6.856,1.691961996,25.5863438502,3268.3120146529,1.391961996
2512,591.955022,42.5715,35.0367,7.5348,3266.3273,25.5394,99.0355712,99.0355712,11.0726,0.113,7.4774079491,3216.8911038475,35.12,27.6637795565,3347.9337521149,6.9452052975,2.0511549139,6.856,1.9032,78.2525934491,33.8750175592,21.07337232,0.4328932252,0.6220918493,0.269299347,11.4016248555,42.5974079491,35.1493619941,6.856,1.6959542839,25.5841937526,3261.5246003507,1.3959542839
2513,592.188328,42.5654,35.0831,7.4823,3223.6042,25.5394,99.7767656,99.7767656,10.8943,0.119,7.5089629296,3216.8911038475,35.12,27.6815176813,3348.3787778782,6.9452052975,2.0511549139,6.856,1.9191,77.6693484456,33.6821458421,20.90725113,0.4336607235,0.6207220653,0.2691827799,11.3981676006,42.6289629296,35.1785890273,6.856,1.7006050113,25.5823631827,3258.5053743996,1.4006050113
