,t (sec),PT1 (psi),PT2 (psi),DP (psi),w (RPM),q (GPM),Tm (mNm),Te (mNm),V (V),dt (sec),DP_ref (psi),w_ref (RPM),PT2_ref (psi),q_pred (GPM),w_pred (RPM),g_des (deg),I_des (A),g (deg),I (A),P_f (W),P_t (W),P_e (W),eff_t (),eff_g (),eff (),V_measured (V),PT1_measured (psi),PT2_measured (psi),g_measured (deg),I_measured (A),q_measured (GPM),w_measured (RPM)
564,133.865175,42.4059,35.3672,7.0387,3008.9116,25.7444,108.1816304,108.1816304,9.593,0.117,7.1652459398,3014.9960594598,35.12,23.6998120751,3089.3161169359,6.7885616319,2.2437334493,6.5002,2.0994,73.3250859927,34.0872188156,20.1395442,0.464877993,0.5908239188,0.2746610376,10.4797000257,42.2852459398,35.1667320369,6.5002,2.0681199461,25.7358513661,3018.6906134736
565,134.107546,42.2159,35.2957,6.9202,3008.9116,25.7444,103.7391256,103.7391256,9.5745,0.108,7.1719480183,3014.9960594598,35.12,23.7036155061,3053.2197003017,6.7885616319,2.2437334493,6.5002,2.0041,71.9980516616,32.687418936,19.18825545,0.4540042151,0.587022655,0.2665107598,10.4097546619,42.2919480183,35.1880974388,6.5002,2.0758611068,25.7287561981,3005.6362972522
566,134.350506,42.3686,35.3354,7.0332,2964.9873,25.2041,106.1305264,106.1305264,9.5573,0.118,7.1834410033,3014.9960594598,35.12,23.7036155061,3053.2197003017,6.7885616319,2.2437334493,6.5002,2.0554,71.7259062596,32.9527583253,19.64407442,0.4594261689,0.5961283795,0.2738769776,10.3389787169,42.3034410033,35.2149163192,6.5002,2.0832969942,25.7215176609,3005.0149108903
567,134.573208,42.197,35.1912,7.0058,2964.9873,25.2041,105.8834616,105.8834616,9.5959,0.108,7.1955019214,3014.9960594598,35.12,23.7036155061,3053.2197003017,6.7885616319,2.2437334493,6.5002,2.0501,71.42550428,32.8760464977,19.67255459,0.4602844156,0.5983856542,0.2754275911,10.2665004246,42.3155019214,35.2396160332,6.5002,2.0908598349,25.7140801802,3000.9343239928
568,134.802554,42.2959,34.8564,7.4395,2968.8657,25.4914,105.1748984,105.1748984,9.7119,0.118,7.2030433343,3014.9960594598,35.12,23.698653775,3016.1986745496,6.8111480719,2.2203238895,6.5002,2.0349,77.048782967,32.6987590351,19.76274531,0.4243903379,0.6043882365,0.2564965279,10.1919591284,42.3230433343,35.2590945226,6.5002,2.0988483801,25.7063910048,2983.6704107603
569,135.055414,42.2703,35.1436,7.1267,2968.8657,25.4914,106.0512792,106.0512792,9.3248,0.108,7.2019800502,3014.9960594598,35.12,23.698653775,3016.1986745496,6.8111480719,2.2203238895,6.5387,2.0537,73.580284829,32.9712248519,19.15034176,0.4480986303,0.5808198466,0.2602645777,10.1159828371,42.3219800502,35.2679355376,6.5387,2.1073135125,25.6983984074,2963.712600004
570,135.270893,42.5849,35.5199,7.065,2928.5932,25.4988,106.8950288,106.8950288,9.2282,0.117,7.1921205039,3014.9960594598,35.12,23.698653775,3016.1986745496,6.8111480719,2.2203238895,6.6977,2.0718,72.9172826588,32.782734445,19.11898476,0.4495879886,0.5832028683,0.2622010045,10.0402698638,42.3121205039,35.2574060737,6.6977,2.1160567532,25.6900518131,2957.0524289372
571,135.507063,42.5538,35.165,7.3888,2928.5932,25.4988,108.7177144,108.7177144,9.4716,0.108,7.1801702953,3014.9960594598,35.12,23.6374251787,2979.8761475104,6.8111480719,2.2203238895,6.6977,2.1109,76.5087971287,33.3417185126,19.99360044,0.435789344,0.5996571662,0.2613242031,9.966839287,42.3001702953,35.226088302,6.6977,2.1247288869,25.6813059998,2958.2465887017
572,135.755406,42.2391,35.1967,7.0424,2944.0878,25.4565,107.0069072,107.0069072,9.4111,0.118,7.1790689471,3014.9960594598,35.12,23.6374251787,2979.8761475104,6.8111480719,2.2203238895,6.6977,2.0742,72.5460619495,32.9906739017,19.52050362,0.4547548553,0.5916976318,0.2690773709,9.897155227,42.2990689471,35.1882949358,6.6977,2.1330073765,25.6721264315,2949.2396341508
573,135.978183,42.2556,35.2413,7.0143,2944.0878,25.4565,108.0883984,108.0883984,9.4925,0.109,7.1989257823,3014.9960594598,35.12,23.6374251787,2979.8761475104,6.8340145757,2.1829921339,6.6977,2.0974,72.2349003137,33.3241021302,19.9095695,0.4613296618,0.5974525412,0.2756225787,9.8320889471,42.3189257823,35.1649330346,6.6977,2.1407449701,25.6624931676,2932.7414924103
574,136.207665,42.3845,35.2792,7.1053,2950.6345,25.4983,101.9350864,101.9350864,9.4463,0.118,7.2355290265,3014.9960594598,35.12,23.6604303309,2946.3718389811,6.8340145757,2.1829921339,6.6977,1.9654,73.3628423252,31.4968940021,18.56575802,0.4293303395,0.5894472648,0.2530675943,9.7725339984,42.3555290265,35.1668560256,6.6977,2.1479562252,25.6524028243,2929.2181218764
575,136.487041,42.5043,35.3195,7.1848,2950.6345,25.4983,109.2491368,109.2491368,9.5035,0.109,7.2712454153,3014.9960594598,35.12,23.6604303309,2946.3718389811,6.8340145757,2.1829921339,6.6977,2.1223,74.2446205881,33.7568604014,20.16927805,0.4546707914,0.5974867867,0.2716597902,9.7198334577,42.3912454153,35.1899921907,6.6977,2.1546316251,25.6418691727,2942.3045230332
576,136.674446,42.4939,35.3812,7.1127,2952.0485,25.4992,107.3332192,107.3332192,9.3557,0.117,7.2901500396,3014.9960594598,35.12,23.6604303309,2946.3718389811,6.8340145757,2.1829921339,6.6977,2.0812,73.4475121452,33.1807547855,19.47108284,0.4517614527,0.5868185629,0.2651020065,9.6756656122,42.4101500396,35.2229649867,6.6977,2.1605751001,25.63092318,2954.4795209112
577,136.911977,42.4554,35.4967,6.9587,2952.0485,25.4992,105.4219632,105.4219632,9.4768,0.109,7.2909883382,3014.9960594598,35.12,23.6806422186,2915.7408453678,6.8340145757,2.1829921339,6.6977,2.0402,71.7393530817,32.5899133187,19.33456736,0.4542822303,0.59326845,0.2695113146,9.6415317931,42.4109883382,35.2563872883,6.6977,2.1654739307,25.6196127256,2955.0137409106
578,137.160432,42.5409,35.1863,7.3546,2949.3229,25.7726,110.9319744,110.9319744,9.4529,0.117,7.2855500529,3014.9960594598,35.12,23.6806422186,2915.7408453678,6.8599371052,2.1638297334,6.6977,2.1584,76.9469185359,34.261603369,20.40313936,0.4452628386,0.5955103484,0.2651586282,9.6181760834,42.4055500529,35.2870609773,6.6977,2.1691130324,25.6080020738,2950.4781474693
579,137.383382,42.3344,35.1613,7.1731,2949.3229,25.7726,107.2819416,107.2819416,9.5433,0.11,7.2872839407,3014.9960594598,35.12,23.6806422186,2915.7408453678,6.8599371052,2.1638297334,6.6977,2.0801,74.9121458635,33.1342820827,19.85101833,0.4423085429,0.5991081467,0.2649906514,9.6053183457,42.4072839407,35.3149723453,6.6977,2.171524925,25.5961721999,2949.2011049497
580,137.613606,42.3161,35.344,6.9721,2955.5891,25.4312,105.52918,105.52918,9.4073,0.124,7.3011390372,3014.9960594598,35.12,23.6979580012,2891.6428370243,6.8599371052,2.1638297334,6.6977,2.0425,71.6962777962,32.6621852186,19.21441025,0.4555631927,0.5882769362,0.2679973193,9.6018117394,42.4211390372,35.3366523934,6.6977,2.1730219923,25.5842226562,2950.7043483634
581,137.868436,42.3466,35.176,7.1706,2955.5891,25.4312,105.0770048,105.0770048,9.4619,0.11,7.32032892,3014.9960594598,35.12,23.6979580012,2891.6428370243,6.8599371052,2.1638297334,6.6977,2.0328,73.8921567585,32.5222331207,19.23415032,0.4401310578,0.5914154249,0.2603002966,9.6059422752,42.44032892,35.3442621713,6.6977,2.1740643669,25.572272255,2951.8032609271
582,138.083384,42.5507,35.1564,7.3943,2956.6193,25.7437,105.9813552,105.9813552,9.5478,0.122,7.3316200303,3014.9960594598,35.12,23.6979580012,2891.6428370243,6.8599371052,2.1638297334,6.6977,2.0522,77.3052068314,32.813570828,19.59399516,0.4244677968,0.5971308415,0.2534628127,9.6156285271,42.4516200303,35.3323800863,6.6977,2.1749741513,25.5604551124,2952.9944367868
583,138.329223,42.5385,35.3544,7.1841,2956.6193,25.7437,109.398308,109.398308,9.4284,0.108,7.3267156124,3014.9960594598,35.12,23.7561166267,2878.4131053876,6.9083370687,2.1432171853,6.6977,2.1255,74.951324706,33.8715156194,20.0400642,0.4519135019,0.5916494681,0.267374383,9.6286262835,42.4467156124,35.3032273545,6.6977,2.1757451336,25.5489139431,2955.3371628099
584,138.5735,42.3503,35.3678,6.9825,2954.0705,25.3681,104.6807688,104.6807688,9.4012,0.12,7.310209107,3014.9960594598,35.12,23.7561166267,2878.4131053876,6.9083370687,2.1432171853,6.6977,2.0243,71.6331478026,32.3829475718,19.03084916,0.4520665162,0.5876811899,0.2656709881,9.6428056715,42.430209107,35.2661499327,6.6977,2.1761456874,25.5377952282,2957.177089955
585,138.80145,42.343,35.3537,6.9893,2954.0705,25.3681,105.9114312,105.9114312,9.507,0.109,7.2951066924,3014.9960594598,35.12,23.7561166267,2878.4131053876,6.9083370687,2.1432171853,6.6977,2.0507,71.7081852215,32.7636524179,19.4960049,0.4569025463,0.5950498025,0.2718797699,9.6563119325,42.4151066924,35.234984874,6.6977,2.1759590691,25.5272455813,2956.7883787724
586,139.029447,41.8854,34.9218,6.9636,2961.7802,25.4931,110.4378448,110.4378448,9.5315,0.117,7.289284643,3014.9960594598,35.12,23.8168485952,2873.1704827611,6.9083370687,2.1432171853,6.6977,2.1478,71.7765288785,34.2530592444,20.4717557,0.4772181071,0.5976621111,0.2852151813,9.6676297779,42.409284643,35.2225654462,6.6977,2.1751063539,25.5174051964,2955.1772168528
587,139.282229,42.04,34.9438,7.0962,2961.7802,25.4931,105.8741384,105.8741384,9.4518,0.108,7.2854153454,3014.9960594598,35.12,23.8168485952,2873.1704827611,6.9083370687,2.1432171853,6.6977,2.0499,73.2469685363,32.8375942289,19.37524482,0.4483133553,0.5900324087,0.2645194089,9.6757800505,42.4054153454,35.2306643889,6.6977,2.1736744471,25.5083988782,2955.1965503641
588,139.496402,42.365,35.2053,7.1597,2937.4702,25.4356,109.328384,109.328384,9.4087,0.119,7.2643833302,3014.9960594598,35.12,23.8168485952,2873.1704827611,6.9357134592,2.1233285151,6.6977,2.124,73.784340657,33.6306309864,19.9840788,0.4557963206,0.594222535,0.2708444451,9.6805128665,42.3843833302,35.2440583691,6.6977,2.1719593746,25.5003289418,2957.5022570321
589,139.73424,42.3711,35.2047,7.1664,2937.4702,25.4356,111.1603928,111.1603928,9.4935,0.108,7.2126990317,3014.9960594598,35.12,23.8221079513,2869.1260373431,6.9357134592,2.1233285151,6.7422,2.1633,73.8584713095,34.1941773379,20.53728855,0.4629689287,0.6006077686,0.2780627352,9.6821789431,42.3326990317,35.2402944254,6.7422,2.1704633961,25.4932715679,2957.0313527829
590,140.011037,42.4713,35.3598,7.1115,2954.0705,25.6432,109.398308,109.398308,9.5119,0.114,7.139873251,3014.9960594598,35.12,23.8221079513,2869.1260373431,6.9357134592,2.1233285151,6.783,2.1255,73.8489020823,33.8423161486,20.21754345,0.4582643099,0.5974042486,0.2737690457,9.6814034993,42.259873251,35.2096600956,6.783,2.169827269,25.4872753761,2949.1069133615
591,140.200985,42.3827,35.1949,7.1878,2954.0705,25.6432,107.4031432,107.4031432,9.5824,0.11,7.0769657919,3014.9960594598,35.12,23.8221079513,2869.1260373431,6.9357134592,2.1233285151,6.783,2.0827,74.6999965961,33.2251128374,19.95726448,0.4447806473,0.6006680723,0.267165534,9.6789473565,42.1969657919,35.1649894801,6.783,2.1707351454,25.4823621412,2940.4014900395
592,140.430216,42.5635,35.2682,7.2953,2966.1599,25.3923,106.4754848,106.4754848,9.5889,0.119,7.0562900609,3014.9960594598,35.12,23.7797663372,2865.6299905456,6.9357134592,2.1233285151,6.783,2.0628,75.1564965837,33.072939997,19.77998292,0.4400543067,0.5980715026,0.2631839404,9.6758175617,42.1762900609,35.1316550267,6.783,2.1737085755,25.4785302468,2942.8190996812
593,140.687085,42.208,34.9505,7.2575,2966.1599,25.3923,105.9673704,105.9673704,9.4872,0.109,7.0908281906,3014.9960594598,35.12,23.7797663372,2865.6299905456,6.9479017334,2.099386289,6.783,2.0519,74.7389789007,32.9151117692,19.46678568,0.4404008759,0.591423958,0.2604636291,9.6733452951,42.2108281906,35.1281425737,6.783,2.1787957589,25.475758837,2955.6718109171
594,140.901741,42.3283,35.3006,7.0277,2958.3066,25.606,106.484808,106.484808,9.5227,0.12,7.1671632719,3014.9960594598,35.12,23.7797663372,2865.6299905456,6.9479017334,2.099386289,6.783,2.063,72.8083733361,32.9882632847,19.6453301,0.4530833718,0.5955248365,0.2698224009,9.6729617688,42.2871632719,35.1532741458,6.783,2.1853768658,25.4740096887,2966.434298118
595,141.144159,42.5519,35.3733,7.1786,2958.3066,25.606,106.1445112,106.1445112,9.4826,0.109,7.2531770612,3014.9960594598,35.12,23.8152088224,2865.4150415177,6.9479017334,2.099386289,6.783,2.0557,74.4891577588,32.8828416696,19.49338082,0.4414446701,0.592813146,0.2616942036,9.6757029993,42.3731770612,35.189347243,6.783,2.1922598561,25.4732276886,2967.3148004085
596,141.388792,42.4377,35.2303,7.2074,2961.475,25.5148,106.2936824,106.2936824,9.5343,0.122,7.3163888026,3014.9960594598,35.12,23.8152088224,2865.4150415177,6.9479017334,2.099386289,6.783,2.0589,74.5434956771,32.9643214981,19.63017027,0.4422159331,0.5954974766,0.2633384723,9.6817820692,42.4363888026,35.2180022794,6.783,2.1980198854,25.4733431532,2961.7037521208
597,141.613976,42.5128,35.1509,7.3619,2961.475,25.5148,108.8249312,108.8249312,9.4821,0.109,7.3421630795,3014.9960594598,35.12,23.8152088224,2865.4150415177,6.9479017334,2.099386289,6.783,2.1132,76.2582491287,33.7493248713,20.03757372,0.4425662175,0.5937177646,0.2627594254,9.6905206266,42.4621630795,35.233034831,6.783,2.2014132532,25.4742761413,2957.4407132678
598,141.843311,42.4102,35.2535,7.1567,2959.2009,25.6802,105.692336,105.692336,9.5336,0.123,7.3378795252,3014.9960594598,35.12,23.8553367195,2867.1320336313,6.969112864,2.0818844369,6.783,2.046,74.4603715438,32.7526590735,19.5057456,0.4398669842,0.5955469312,0.2619614326,9.7006157166,42.4578795252,35.2384278368,6.783,2.2017229028,25.4759404427,2958.3123348545
599,142.104218,42.5312,35.3739,7.1573,2959.2009,25.6802,109.0999656,109.0999656,9.5415,0.109,7.3221779441,3014.9960594598,35.12,23.8553367195,2867.1320336313,6.969112864,2.0818844369,6.783,2.1191,74.4670739491,33.8086384828,20.21939265,0.4540078815,0.5980540346,0.2715212453,9.7105521697,42.4421779441,35.239407565,6.783,2.1989355127,25.478246922,2961.2559761125
600,142.31962,42.6827,35.347,7.3357,2957.0075,25.5359,106.4475152,106.4475152,9.4971,0.117,7.3120271386,3014.9960594598,35.12,23.8553367195,2867.1320336313,6.969112864,2.0818844369,6.783,2.0622,76.0302853486,32.9622289584,19.58491962,0.4335407766,0.5941624774,0.2575936619,9.7190091298,42.4320271386,35.2396507708,6.783,2.1936974662,25.4811074659,2961.5613089756
601,142.556026,42.4413,35.2859,7.1554,2957.0075,25.5359,107.184048,107.184048,9.6095,0.108,7.3171077117,3014.9960594598,35.12,23.8632059097,2869.7867669129,6.969112864,2.0818844369,6.783,2.078,74.0275298665,33.19030157,19.968541,0.448350791,0.6016378296,0.2697447968,9.7251533805,42.4371077117,35.2435606611,6.783,2.1870935094,25.484438792,2959.0095817966
602,142.800234,42.431,34.9872,7.4438,2967.9973,25.4757,106.7318728,106.7318728,9.6103,0.118,7.339169389,3014.9960594598,35.12,23.8632059097,2869.7867669129,6.969112864,2.0818844369,6.783,2.0683,77.0489804793,33.1731145949,19.87698349,0.4305457955,0.5991895465,0.25797854,9.7287894115,42.459169389,35.2547712227,6.783,2.1803398406,25.4881639487,2957.0959733574
603,143.022806,42.3534,35.2438,7.1096,2967.9973,25.4757,105.8181992,105.8181992,9.5548,0.109,7.3710963014,3014.9960594598,35.12,23.8632059097,2869.7867669129,6.9999304712,2.0623825368,6.783,2.0487,73.3454697677,32.8891375763,19.57491876,0.4484140286,0.5951788403,0.2668865415,9.7304066402,42.4910963014,35.2702702058,6.783,2.1744795701,25.4922110619,2958.7345561435
604,143.252562,42.3748,35.0031,7.3717,2970.7727,25.3138,106.8717208,106.8717208,9.5757,0.12,7.3980287811,2862.0243388486,35.12,23.869772632,2873.5893906596,6.9999304712,2.0623825368,6.783,2.0713,75.7654140486,33.2476415774,19.83414741,0.4388234658,0.5965580254,0.2617836602,9.7310570741,42.5180287811,35.2788101034,6.783,2.1701672544,25.4965105359,2963.8605378845
605,143.511639,42.3656,34.8656,7.5,2970.7727,25.3138,111.7104616,111.7104616,9.6674,0.11,7.4044624093,2862.0243388486,35.12,23.869772632,2873.5893906596,6.9999304712,2.0623825368,6.783,2.1751,77.1781631326,34.7529670143,21.02756174,0.4502953375,0.6050580295,0.2724548096,9.7320099239,42.5244624093,35.2675984488,6.783,2.1676200291,25.5009914158,2969.3215115368
606,143.72331,42.5843,35.3611,7.2232,2963.5102,25.7025,109.2771064,109.2771064,9.4949,0.113,7.3837753787,2862.0243388486,35.12,23.869772632,2873.5893906596,6.9999304712,2.0623825368,6.783,2.1229,75.2685259328,33.9128454303,20.15672321,0.4505581186,0.5943683862,0.2677975018,9.7343741848,42.5037753787,35.2304927112,6.783,2.1667864503,25.50557759,2971.5498325694
607,143.956877,42.6478,35.4319,7.2159,2963.5102,25.7025,106.3496216,106.3496216,9.5091,0.11,7.3438690143,2862.0243388486,35.12,23.8822961522,2877.9685186395,6.9999304712,2.0623825368,6.783,2.0601,75.1869091894,33.0043354707,19.58969691,0.4389638546,0.5935491998,0.2605466446,9.7388199235,42.4638690143,35.1734253826,6.783,2.1676139241,25.5101865881,2969.7585208302
608,144.205053,42.5409,35.3941,7.1468,2960.0522,25.5771,107.9485504,107.9485504,9.551,0.114,7.3052366435,2862.0243388486,35.12,23.8822961522,2877.9685186395,7.020384771,2.1479846115,6.783,2.0944,74.0512848624,33.4614535083,20.0036144,0.4518686417,0.5978106837,0.2701319017,9.7453248961,42.4252366435,35.1172887248,6.783,2.1701208437,25.5147336999,2965.8049897488
609,144.424172,42.4969,35.2053,7.2916,2960.0522,25.5771,106.9649528,106.9649528,9.7289,0.11,7.2903652263,2862.0243388486,35.12,23.8822961522,2877.9685186395,7.020384771,2.1479846115,6.8044,2.0733,75.662304732,33.1565619165,20.17092837,0.43821771,0.6083540393,0.266591514,9.7531069112,42.4103652263,35.0913328519,6.8044,2.1742009942,25.5191394711,2962.1316875733
610,144.658474,42.4493,35.19,7.2593,2996.977,25.6308,104.1213768,104.1213768,9.9003,0.113,7.3094451966,2862.0243388486,35.12,23.8913426454,2882.5542903022,7.020384771,2.1479846115,6.8592,2.0123,75.4610416033,32.6777337291,19.92237369,0.4330411168,0.6096620364,0.2640087291,9.7611015673,42.4294451966,35.1142922307,6.8592,2.179417775,25.523335804,2961.3593400381
611,144.905299,42.7639,35.3727,7.3912,2996.977,25.6308,105.8181992,105.8181992,9.9028,0.11,7.3539124332,2862.0243388486,35.12,23.8913426454,2882.5542903022,7.020384771,2.1479846115,6.8592,2.0487,76.9316193536,33.2102690477,20.28786636,0.4316855582,0.6108913581,0.2637129769,9.7689204178,42.4739124332,35.1789858967,6.8592,2.1849610065,25.5272689482,2967.5762346436
612,145.120065,42.4316,34.9487,7.4829,3033.0407,25.5587,104.8346016,104.8346016,10.0349,0.115,7.4042294148,2862.0243388486,35.12,23.8913426454,2882.5542903022,7.020384771,2.1479846115,6.8592,2.0276,77.7347134877,33.2974905754,20.34676324,0.4283477623,0.6110599594,0.2617461663,9.7776569806,42.5242294148,35.2562624323,6.8592,2.1897415098,25.5309007481,2983.7691136371
613,145.357614,42.4811,35.1393,7.3418,3033.0407,25.5587,107.0768312,107.0768312,10.0126,0.109,7.443248801,2862.0243388486,35.12,23.8632339839,2885.5318951922,7.0387295537,2.1995955864,6.8592,2.0757,76.1659885241,34.0096659243,20.78315382,0.4465203772,0.6110955005,0.2728665934,9.7899380198,42.563248801,35.3126053527,6.8592,2.192614283,25.534208841,3006.1866609894
614,145.606431,42.3589,35.1668,7.1921,3048.0576,25.6993,103.944236,103.944236,9.921,0.12,7.4619505333,2862.0243388486,35.12,23.8632339839,2885.5318951922,7.0387295537,2.1995955864,6.8592,2.0085,74.9114884909,33.1781524761,19.9263285,0.442898054,0.6005858378,0.2659982988,9.8091529908,42.5819505333,35.3255928964,6.8592,2.1926943101,25.5371855789,3026.4368149774
615,145.833905,42.5996,35.2566,7.343,3048.0576,25.6993,107.5942688,107.5942688,10.0111,0.109,7.4575664967,2862.0243388486,35.12,23.8632339839,2885.5318951922,7.0387295537,2.1995955864,6.8592,2.0868,76.5983971497,34.3432131802,20.89116348,0.4483542014,0.6083054422,0.2727363007,9.8382061454,42.5775664967,35.2919525734,6.8592,2.1896147133,25.5398365303,3039.4997921501
616,146.06198,42.6582,35.4374,7.2208,3042.3906,25.7735,106.2936824,106.2936824,9.9141,0.115,7.4332624653,2862.0243388486,35.12,23.8889941307,2893.5013618177,7.0387295537,2.1995955864,6.8592,2.0589,75.4495389682,33.8649969563,20.41214049,0.4488429939,0.6027504008,0.2705402945,9.8783097222,42.5532624653,35.2291466415,6.8592,2.1836182981,25.5421800841,3045.8425003227
617,146.34082,42.3246,35.1588,7.1658,3042.3906,25.7735,106.2424048,106.2424048,9.9525,0.109,7.4000369313,2862.0243388486,35.12,23.8889941307,2893.5013618177,7.0387295537,2.1995955864,6.8592,2.0578,74.8329196566,33.8486599951,20.4802545,0.452323124,0.605053627,0.2736797467,9.928334489,42.5200369313,35.1681857115,6.8592,2.1755038224,25.5442484021,3047.4467903104
618,146.52887,42.4945,35.3409,7.1536,3044.2517,25.1675,104.2332552,104.2332552,9.8145,0.118,7.3726508801,2862.0243388486,35.12,23.8889941307,2893.5013618177,7.0633845346,2.2742532078,6.8592,2.0147,72.9398475521,33.2288625801,19.77327315,0.4555652869,0.5950631955,0.2710901354,9.98489023,42.4926508801,35.1380873794,6.8592,2.1664469752,25.5460878939,3045.614142496
619,146.766957,42.6595,35.2725,7.387,3044.2517,25.1675,106.8857056,106.8857056,9.7707,0.109,7.3600232327,2862.0243388486,35.12,23.9215585257,2908.3602808836,7.0633845346,2.2742532078,6.8592,2.0716,75.4950302763,34.0744459755,20.24098212,0.4513468748,0.5940223396,0.2681101265,10.042909218,42.4800232327,35.1506722697,6.8592,2.1576980882,25.5477553575,3042.7652887119
620,147.042124,42.4163,35.0208,7.3955,3019.3237,25.7745,104.2332552,104.2332552,9.765,0.111,7.3616294217,2862.0243388486,35.12,23.9215585257,2908.3602808836,7.0633845346,2.2742532078,6.8592,2.0147,77.4111495277,32.9567664566,19.6735455,0.4257366885,0.5969501142,0.2541435648,10.0964491796,42.4816294217,35.1960886375,6.8592,2.1502704997,25.5493077408,3041.3039662833
621,147.229404,42.4969,35.292,7.2049,3019.3237,25.7745,106.8950288,106.8950288,9.5635,0.11,7.3721684948,2862.0243388486,35.12,23.9215585257,2908.3602808836,7.0633845346,2.2742532078,6.8592,2.0718,75.2742004221,33.7983735879,19.8136593,0.4490034221,0.5862311466,0.263219791,10.139575412,42.4921684948,35.2500848705,6.8592,2.1447675973,25.5507912752,3038.5424796198
622,147.462605,42.175,35.0696,7.1054,2980.0981,25.754,107.3192344,107.3192344,9.6399,0.113,7.3847566459,2862.0243388486,35.12,23.9001735961,2923.4481415611,7.0633845346,2.2742532078,6.8592,2.0809,74.0996539542,33.4916654122,20.05966791,0.4519814011,0.5989450708,0.2707120322,10.1672033084,42.5047566459,35.2866387478,6.8592,2.1413813981,25.5522387301,3028.6132791658
623,147.707181,42.5825,35.2279,7.3546,2980.0981,25.754,103.7670952,103.7670952,9.6702,0.108,7.3904223024,2862.0243388486,35.12,23.9001735961,2923.4481415611,7.0915234097,2.3239082063,6.8592,2.0047,76.8913861998,32.3831310637,19.38584994,0.4211542107,0.5986403817,0.2521199174,10.1757948006,42.5104223024,35.2901984432,6.8592,2.140005247,25.5536751628,3010.5371918521
624,147.925878,42.4413,34.989,7.4523,2980.0981,25.7025,110.2467192,110.2467192,9.5144,0.114,7.3810162224,2862.0243388486,35.12,23.9001735961,2923.4481415611,7.0915234097,2.3239082063,6.8592,2.1437,77.8299500276,34.4052606495,20.39601928,0.4420568256,0.5928168802,0.2620587482,10.1639237782,42.5010162224,35.26148998,6.8592,2.1403637825,25.5551254193,2990.3549882382
625,148.160484,42.4163,35.0153,7.401,2980.0981,25.7025,110.4518296,110.4518296,9.2626,0.108,7.3561782473,2862.0243388486,35.12,23.8745090029,2932.7125360292,7.0915234097,2.3239082063,6.8592,2.1481,77.2563967493,34.4692705069,19.89699106,0.4461672037,0.5772385307,0.2575449011,10.1325298298,42.4761782473,35.2131851557,6.8592,2.1421351239,25.5566187981,2976.8824675428
626,148.430804,42.4267,35.1705,7.2562,2918.5402,25.5992,108.3074936,108.3074936,9.2003,0.111,7.3252774592,2862.0243388486,35.12,23.8745090029,2932.7125360292,7.0915234097,2.3239082063,6.8592,2.1021,75.3334864456,33.1018908923,19.33995063,0.4394047382,0.5842551621,0.2567244866,10.0844210881,42.4452774592,35.1602208836,6.8592,2.1451282668,25.5581903747,2972.8662720054
627,148.617883,42.4352,35.2957,7.1395,2918.5402,25.5992,109.7292816,109.7292816,9.1503,0.109,7.3004749817,2862.0243388486,35.12,23.8745090029,2932.7125360292,7.0915234097,2.3239082063,6.8592,2.1326,74.0339804638,33.5364302735,19.51392978,0.4529869941,0.5818725971,0.2635807187,10.0231073233,42.4204749817,35.1140859008,6.8592,2.149416796,25.5598795737,2966.5893947345
628,148.85117,42.3143,35.0849,7.2294,2906.476,25.615,110.8340808,110.8340808,9.1893,0.115,7.288590162,2862.0243388486,35.12,23.8347209916,2930.3066145669,7.1002844363,2.3411823058,6.8592,2.1563,75.0813687691,33.7340653916,19.81488759,0.4493000853,0.5873851064,0.2639121784,9.9517810247,42.408590162,35.0837954397,6.8592,2.1552540617,25.5617267231,2944.3705671981
629,149.09947,42.2275,35.0043,7.2232,2906.476,25.615,110.493784,110.493784,8.9372,0.11,7.2879805027,2862.0243388486,35.12,23.8347209916,2930.3066145669,7.1002844363,2.3411823058,6.8592,2.149,75.0122864222,33.6304908013,19.2060428,0.4483330986,0.5710901727,0.2560386267,9.8730409349,42.4079805027,35.0759537105,6.8592,2.1628619442,25.5637688705,2914.4385792534
630,149.31544,42.3705,35.3207,7.0498,2865.9985,25.4011,113.034356,113.034356,8.873,0.123,7.2898857604,2862.0243388486,35.12,23.8347209916,2930.3066145669,7.1002844363,2.3411823058,6.8592,2.2035,72.4699473431,33.9246238163,19.5516555,0.4681198905,0.576326376,0.26978984,9.7890752455,42.4098857604,35.0897700465,6.8592,2.1723001935,25.5660359899,2897.5068941517
631,149.559938,42.2721,35.124,7.1481,2865.9985,25.4011,112.568196,112.568196,8.8651,0.11,7.2836336619,2862.0243388486,35.12,23.7658469371,2913.5450119677,7.1002844363,2.3411823058,6.8592,2.1935,73.5560905131,33.7847167722,19.44559685,0.4593054978,0.5755737715,0.2643641976,9.7017348777,42.4036336619,35.1155767453,6.8592,2.1834602656,25.5685471935,2893.5912654471
632,149.804129,42.5238,35.3831,7.1407,2841.6918,26.0537,110.7408488,110.7408488,8.7944,0.111,7.2641593068,2862.0243388486,35.12,23.7658469371,2913.5450119677,7.1002844363,2.3411823058,6.8592,2.1543,75.3620136622,32.9544023251,18.94577592,0.4372813401,0.5749088007,0.2513968908,9.612471948,42.3841593068,35.1421597819,6.8592,2.1961122348,25.571306815,2883.6969040144
