,t (sec),PT1 (psi),PT2 (psi),DP (psi),w (RPM),q (GPM),Tm (mNm),Te (mNm),V (V),dt (sec),DP_ref (psi),w_ref (RPM),PT2_ref (psi),q_pred (GPM),w_pred (RPM),g_des (deg),I_des (A),g (deg),I (A),P_f (W),P_t (W),P_e (W),eff_t (),eff_g (),eff (),V_measured (V),PT1_measured (psi),PT2_measured (psi),g_measured (deg),I_measured (A),q_measured (GPM),w_measured (RPM)
3056,718.532236,42.233,34.8002,7.4328,2612.663,25.7953,124.94008239999998,124.94008239999998,7.4639,0.112,7.1706047183065,2513.030831125109,35.12,23.881137076069344,2516.1668493842744,7.193767004154631,2.6020464276028528,7.2106,2.4589,77.89215397587449,34.183285355868335,18.352983709999997,0.43885402586832956,0.5368993506310034,0.23562044151050768,7.633523723371059,42.2906047183065,34.974496204942625,7.2106,2.5664691025488566,25.629690049079258,2618.3962912413012
3057,718.724436,42.4982,35.1552,7.342999999999996,2622.6459,25.7953,125.54142879999998,125.54142879999998,7.4488,0.115,7.189683123127743,2513.030831125109,35.12,23.881137076069344,2516.1668493842744,7.193767004154631,2.6020464276028528,7.2106,2.4718,76.88453125164824,34.479054053647396,18.41194384,0.448452419392337,0.5340037406870876,0.23947526947568257,7.640620631215559,42.30968312312774,34.99143106509141,7.2106,2.562636304832082,25.62766236643394,2612.425850600762
3058,718.958023,42.5409,35.1283,7.412599999999998,2622.6459,25.8177,126.44577919999999,126.44577919999999,7.4518,0.109,7.216319030824742,2513.030831125109,35.12,23.883486809929202,2519.343466396885,7.16133289072599,2.6484453254996194,7.2106,2.4912,77.73293775998683,34.727427412331345,18.563924160000003,0.44675305492194267,0.5345608800670374,0.23881670621171117,7.645326330676908,42.33631903082474,34.99798809443809,7.2106,2.5593183895958442,25.625946788094492,2612.9726543646943
3059,719.206578,42.3155,35.0886,7.2269000000000005,2630.1833,25.8177,124.45061439999998,124.45061439999998,7.4309,0.117,7.243867484648476,2513.030831125109,35.12,23.883486809929202,2519.343466396885,7.16133289072599,2.6484453254996194,7.1492,2.4484,75.64743635250456,34.277700390220275,18.19381556,0.4531244156178916,0.5307770169200398,0.24050802561530077,7.64740805305901,42.36386748464847,34.99349124061496,7.1492,2.556651457828053,25.624487362174104,2618.9254151711666
3060,719.430104,42.2947,35.0202,7.274499999999996,2630.1833,25.9751,124.24550399999998,124.24550399999998,7.4135,0.109,7.2687421692628575,2513.030831125109,35.12,23.883486809929202,2519.343466396885,7.16133289072599,2.6484453254996194,7.0793,2.444,76.64645819339134,34.2212063916007,18.118593999999998,0.4464812490781387,0.529455151074015,0.23639179718238082,7.647174896695746,42.388742169262855,34.98871355197933,7.0793,2.5548231732135176,25.623247174815415,2625.476197014672
3061,719.658373,42.4151,35.0733,7.341799999999999,2623.7202,25.9751,123.28987599999999,123.28987599999999,7.4116,0.118,7.288003653405163,2513.030831125109,35.12,23.94877134893037,2522.8810942774426,7.16133289072599,2.6484453254996194,7.0793,2.4235,77.40687783464077,33.87455137143649,17.9620126,0.43761681544371894,0.5302509368477077,0.2320467263693424,7.6452564067547435,42.40800365340516,34.99563591107861,7.0793,2.5539710565999783,25.62221210534066,2629.160904007722
3062,719.910609,42.3344,35.0648,7.269600000000004,2623.7202,25.5235,124.93075919999997,124.93075919999997,7.3875,0.112,7.296899339938541,2513.030831125109,35.12,23.94877134893037,2522.8810942774426,7.16133289072599,2.6484453254996194,7.0793,2.4587,75.25948967485488,34.325392787263084,18.16364625,0.45609388178899146,0.5291606235235821,0.24134692287275364,7.642317027021587,42.41689933993854,35.016973851807734,7.0793,2.554029729454432,25.621393089683398,2629.257085569809
3063,720.129431,42.2917,34.9945,7.297199999999997,2625.1535,25.5235,124.04039359999997,124.04039359999997,7.4438,0.115,7.29210620308168,2513.030831125109,35.12,23.94877134893037,2522.8810942774426,7.135506213771241,2.6921913251579275,7.0793,2.4396,75.56591901351263,34.099377908348735,18.159894480000002,0.4512534003887535,0.5325579407580282,0.24031858167109257,7.638853316720838,42.41210620308168,35.04534728908642,7.0793,2.5546833915598532,25.620824562187313,2626.649874582044
3064,720.367227,42.3448,35.0226,7.322200000000002,2625.1535,26.0285,127.30817519999998,127.30817519999998,7.3724,0.111,7.275088056100813,2513.030831125109,35.12,23.94444845879467,2523.6320284705707,7.135506213771241,2.6921913251579275,7.0793,2.5097,77.3440972656119,34.99770881867849,18.50251228,0.4524935975203228,0.5286778164782346,0.2392233271074254,7.635143870770375,42.39508805610081,35.069464149178515,7.0793,2.5554842086083687,25.620557017160838,2623.765882654103
3065,720.642982,42.4206,35.1845,7.2361,2592.6437,26.0285,126.86998479999998,126.86998479999998,7.0201,0.111,7.2513126749334305,2513.030831125109,35.12,23.94444845879467,2523.6320284705707,7.135506213771241,2.6921913251579275,7.0793,2.5003,76.36925729978316,34.44532940090526,17.552356030000002,0.45103659009923436,0.50957143784895,0.22983536373935434,7.6312280590256325,42.37131267493343,35.08071671380866,7.0793,2.55607569505843,25.620647930206477,2622.20397011178
